N.º	;Hora	;Personas	; 	; 	; 	; 	; 	;Vehículos a motor	; 	; 	; 	; 	; 	;Vehículos sin motor	;
	;	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	;
	;	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;
56	;(Domingo)2026/01/25	;349	;Disminuir por34.0%	; --%	;274	;Disminuir por56.9%	; --%	;0	;Disminuir por100.0%	; --%	;7	;Disminuir por76.7%	; --%	;22	;Aumentar por57.1%	; --%	;24	;Aumentar por26.3%	; --%	;
57	;(Lunes)2026/01/26	;88	;Disminuir por84.5%	; --%	;97	;Disminuir por88.5%	; --%	;0	; --%	; --%	;8	;Disminuir por11.1%	; --%	;6	;Disminuir por62.5%	; --%	;11	;Disminuir por42.1%	; --%	;
58	;(Martes)2026/01/27	;118	;Disminuir por76.8%	; --%	;110	;Disminuir por83.8%	; --%	;3	; --%	; --%	;20	;Aumentar por100.0%	; --%	;4	;Disminuir por60.0%	; --%	;9	;Disminuir por64.0%	; --%	;
59	;(Miércoles)2026/01/28	;87	;Disminuir por76.7%	; --%	;91	;Disminuir por83.3%	; --%	;1	;Disminuir por50.0%	; --%	;23	;Aumentar por21.1%	; --%	;4	;Disminuir por78.9%	; --%	;8	;Disminuir por55.6%	; --%	;
60	;(Jueves)2026/01/29	;105	;Disminuir por71.8%	; --%	;101	;Disminuir por81.4%	; --%	;1	; --%	; --%	;12	;Aumentar por20.0%	; --%	;3	;Disminuir por76.9%	; --%	;11	;Disminuir por63.3%	; --%	;
61	;(Viernes)2026/01/30	;92	;Disminuir por73.4%	; --%	;100	;Disminuir por79.6%	; --%	;0	;Disminuir por100.0%	; --%	;11	;Disminuir por63.3%	; --%	;6	;Disminuir por70.0%	; --%	;18	;Disminuir por35.7%	; --%	;
62	;(Sábado)2026/01/31	;120	;Disminuir por74.8%	; --%	;198	;Disminuir por62.4%	; --%	;1	;Disminuir por66.7%	; --%	;4	;Disminuir por83.3%	; --%	;1	;Disminuir por94.7%	; --%	;10	;Disminuir por69.7%	; --%	;
63	;(Domingo)2026/02/01	;60	;Disminuir por86.4%	; --%	;126	;Disminuir por76.6%	; --%	;0	; --%	; --%	;6	;Disminuir por71.4%	; --%	;0	;Disminuir por100.0%	; --%	;11	;Disminuir por60.7%	; --%	;
64	;(Lunes)2026/02/02	;82	;Disminuir por90.7%	; --%	;87	;Disminuir por92.3%	; --%	;0	; --%	; --%	;9	;Disminuir por18.2%	; --%	;7	;Disminuir por22.2%	; --%	;21	;Disminuir por22.2%	; --%	;
65	;(Martes)2026/02/03	;103	;Disminuir por84.9%	; --%	;114	;Disminuir por90.4%	; --%	;0	; --%	; --%	;19	;Aumentar por375.0%	; --%	;4	;Disminuir por42.9%	; --%	;13	;Disminuir por59.4%	; --%	;
66	;(Miércoles)2026/02/04	;87	;Disminuir por84.7%	; --%	;126	;Disminuir por82.9%	; --%	;0	;Disminuir por100.0%	; --%	;12	;Disminuir por45.5%	; --%	;7	;Disminuir por56.3%	; --%	;15	;Disminuir por44.4%	; --%	;
67	;(Jueves)2026/02/05	;98	;Disminuir por82.2%	; --%	;100	;Disminuir por86.2%	; --%	;2	; --%	; --%	;12	;Disminuir por14.3%	; --%	;4	;Disminuir por77.8%	; --%	;10	;Disminuir por52.4%	; --%	;
68	;(Viernes)2026/02/06	;112	;Disminuir por76.2%	; --%	;139	;Disminuir por80.2%	; --%	;0	;Disminuir por100.0%	; --%	;13	;Disminuir por23.5%	; --%	;5	;Disminuir por78.3%	; --%	;22	;Disminuir por31.3%	; --%	;
69	;(Sábado)2026/02/07	;177	;Disminuir por67.7%	; --%	;276	;Disminuir por63.2%	; --%	;0	;Disminuir por100.0%	; --%	;7	;Disminuir por74.1%	; --%	;1	;Disminuir por95.7%	; --%	;11	;Disminuir por72.5%	; --%	;
70	;(Domingo)2026/02/08	;112	;Disminuir por79.5%	; --%	;192	;Disminuir por77.0%	; --%	;0	;Disminuir por100.0%	; --%	;4	;Disminuir por81.0%	; --%	;0	;Disminuir por100.0%	; --%	;12	;Disminuir por62.5%	; --%	;
71	;(Lunes)2026/02/09	;52	;Disminuir por93.2%	; --%	;80	;Disminuir por92.7%	; --%	;0	; --%	; --%	;12	;Disminuir por7.7%	; --%	;5	;Disminuir por61.5%	; --%	;12	;Disminuir por60.0%	; --%	;
72	;(Martes)2026/02/10	;95	;Disminuir por77.6%	; --%	;106	;Disminuir por87.4%	; --%	;0	;Disminuir por100.0%	; --%	;9	;Sin cambios	; --%	;4	;Disminuir por55.6%	; --%	;16	;Disminuir por51.5%	; --%	;
73	;(Miércoles)2026/02/11	;146	;Disminuir por57.9%	; --%	;157	;Disminuir por67.4%	; --%	;1	;Disminuir por50.0%	; --%	;13	;Disminuir por27.8%	; --%	;7	;Disminuir por65.0%	; --%	;21	;Disminuir por34.4%	; --%	;
74	;(Jueves)2026/02/12	;85	;Disminuir por74.6%	; --%	;95	;Disminuir por82.0%	; --%	;0	;Disminuir por100.0%	; --%	;9	;Disminuir por55.0%	; --%	;8	;Disminuir por57.9%	; --%	;17	;Disminuir por54.1%	; --%	;
75	;(Viernes)2026/02/13	;116	;Disminuir por78.2%	; --%	;141	;Disminuir por80.1%	; --%	;1	;Disminuir por66.7%	; --%	;22	;Disminuir por4.3%	; --%	;3	;Disminuir por89.7%	; --%	;11	;Disminuir por78.0%	; --%	;
76	;(Sábado)2026/02/14	;157	;Disminuir por69.6%	; --%	;213	;Disminuir por72.2%	; --%	;0	;Disminuir por100.0%	; --%	;3	;Disminuir por85.7%	; --%	;2	;Disminuir por84.6%	; --%	;3	;Disminuir por89.3%	; --%	;
77	;(Domingo)2026/02/15	;219	;Disminuir por62.6%	; --%	;324	;Disminuir por61.4%	; --%	;0	;Disminuir por100.0%	; --%	;6	;Disminuir por76.9%	; --%	;1	;Disminuir por95.2%	; --%	;7	;Disminuir por80.6%	; --%	;
78	;(Lunes)2026/02/16	;109	;Disminuir por86.7%	; --%	;107	;Disminuir por88.7%	; --%	;1	;Sin cambios	; --%	;13	;Aumentar por44.4%	; --%	;5	;Disminuir por54.5%	; --%	;16	;Disminuir por15.8%	; --%	;
79	;(Martes)2026/02/17	;149	;Disminuir por75.9%	; --%	;157	;Disminuir por80.9%	; --%	;1	;Disminuir por50.0%	; --%	;11	;Aumentar por22.2%	; --%	;8	;Disminuir por11.1%	; --%	;21	;Disminuir por16.0%	; --%	;
80	;(Miércoles)2026/02/18	;340	;Disminuir por20.9%	; --%	;383	;Disminuir por34.6%	; --%	;3	;Aumentar por50.0%	; --%	;12	;Disminuir por58.6%	; --%	;4	;Disminuir por80.0%	; --%	;12	;Disminuir por55.6%	; --%	;
81	;(Jueves)2026/02/19	;142	;Disminuir por81.1%	; --%	;182	;Disminuir por82.8%	; --%	;1	;Disminuir por50.0%	; --%	;18	;Sin cambios	; --%	;3	;Disminuir por86.4%	; --%	;15	;Disminuir por51.6%	; --%	;
82	;(Viernes)2026/02/20	;171	;Disminuir por77.0%	; --%	;229	;Disminuir por74.8%	; --%	;1	;Disminuir por75.0%	; --%	;6	;Disminuir por60.0%	; --%	;8	;Disminuir por11.1%	; --%	;22	;Aumentar por29.4%	; --%	;
83	;(Sábado)2026/02/21	;179	;Disminuir por63.5%	; --%	;285	;Disminuir por61.0%	; --%	;0	;Disminuir por100.0%	; --%	;7	;Disminuir por74.1%	; --%	;6	;Disminuir por71.4%	; --%	;20	;Disminuir por13.0%	; --%	;
84	;(Domingo)2026/02/22	;215	;Disminuir por70.9%	; --%	;301	;Disminuir por67.0%	; --%	;1	;Sin cambios	; --%	;9	;Disminuir por43.8%	; --%	;3	;Disminuir por85.0%	; --%	;16	;Disminuir por60.0%	; --%	;
85	;(Lunes)2026/02/23	;107	;Disminuir por85.0%	; --%	;125	;Disminuir por88.3%	; --%	;0	;Disminuir por100.0%	; --%	;19	;Aumentar por90.0%	; --%	;1	;Disminuir por90.9%	; --%	;13	;Disminuir por48.0%	; --%	;
86	;(Martes)2026/02/24	;95	;Disminuir por83.9%	; --%	;133	;Disminuir por86.2%	; --%	;1	; --%	; --%	;13	;Aumentar por333.3%	; --%	;4	;Disminuir por66.7%	; --%	;13	;Disminuir por45.8%	; --%	;
87	;(Miércoles)2026/02/25	;137	;Disminuir por67.0%	; --%	;132	;Disminuir por77.8%	; --%	;7	; --%	; --%	;19	;Disminuir por24.0%	; --%	;5	;Disminuir por61.5%	; --%	;18	;Disminuir por47.1%	; --%	;
88	;(Jueves)2026/02/26	;115	;Disminuir por81.1%	; --%	;173	;Disminuir por79.2%	; --%	;6	;Aumentar por200.0%	; --%	;13	;Disminuir por51.9%	; --%	;7	;Disminuir por56.3%	; --%	;18	;Disminuir por40.0%	; --%	;
89	;(Viernes)2026/02/27	;168	;Disminuir por72.8%	; --%	;211	;Disminuir por77.4%	; --%	;2	;Aumentar por100.0%	; --%	;21	;Aumentar por5.0%	; --%	;5	;Disminuir por80.0%	; --%	;13	;Disminuir por59.4%	; --%	;
90	;(Sábado)2026/02/28	;333	;Disminuir por45.2%	; --%	;413	;Disminuir por56.3%	; --%	;0	;Disminuir por100.0%	; --%	;10	;Disminuir por63.0%	; --%	;2	;Disminuir por88.2%	; --%	;9	;Disminuir por64.0%	; --%	;
