N.º	;Hora	;Personas	; 	; 	; 	; 	; 	;Vehículos a motor	; 	; 	; 	; 	; 	;Vehículos sin motor	;
	;	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	;
	;	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;
42	;(Domingo)2026/01/11	;741	;Disminuir por58.5%	; --%	;626	;Disminuir por60.4%	; --%	;722	;Disminuir por50.3%	; --%	;1	;Disminuir por85.7%	; --%	;211	;Disminuir por48.2%	; --%	;37	;Disminuir por27.5%	; --%	;
43	;(Lunes)2026/01/12	;696	;Disminuir por77.7%	; --%	;533	;Disminuir por80.2%	; --%	;1057	;Aumentar por1632.8%	; --%	;2	;Disminuir por60.0%	; --%	;212	;Aumentar por20.5%	; --%	;44	;Disminuir por52.2%	; --%	;
44	;(Martes)2026/01/13	;581	;Disminuir por78.7%	; --%	;480	;Disminuir por82.0%	; --%	;1049	;Disminuir por18.1%	; --%	;3	;Disminuir por75.0%	; --%	;169	;Disminuir por54.2%	; --%	;43	;Disminuir por45.6%	; --%	;
45	;(Miércoles)2026/01/14	;578	;Disminuir por70.0%	; --%	;458	;Disminuir por71.7%	; --%	;1036	;Disminuir por41.4%	; --%	;3	;Disminuir por40.0%	; --%	;190	;Disminuir por56.6%	; --%	;46	;Disminuir por9.8%	; --%	;
46	;(Jueves)2026/01/15	;598	;Disminuir por62.7%	; --%	;461	;Disminuir por66.8%	; --%	;1034	;Disminuir por34.9%	; --%	;6	;Aumentar por100.0%	; --%	;164	;Disminuir por60.5%	; --%	;37	;Disminuir por22.9%	; --%	;
47	;(Viernes)2026/01/16	;645	;Disminuir por63.2%	; --%	;512	;Disminuir por65.6%	; --%	;1093	;Disminuir por30.4%	; --%	;4	;Disminuir por42.9%	; --%	;178	;Disminuir por62.6%	; --%	;42	;Disminuir por10.6%	; --%	;
48	;(Sábado)2026/01/17	;537	;Disminuir por69.4%	; --%	;443	;Disminuir por71.5%	; --%	;918	;Disminuir por43.1%	; --%	;1	;Sin cambios	; --%	;55	;Disminuir por86.6%	; --%	;8	;Disminuir por85.2%	; --%	;
49	;(Domingo)2026/01/18	;688	;Disminuir por73.9%	; --%	;631	;Disminuir por72.4%	; --%	;704	;Disminuir por59.5%	; --%	;5	;Disminuir por16.7%	; --%	;168	;Disminuir por62.7%	; --%	;50	;Disminuir por26.5%	; --%	;
50	;(Lunes)2026/01/19	;559	;Disminuir por87.4%	; --%	;466	;Disminuir por87.8%	; --%	;1048	;Disminuir por57.2%	; --%	;8	;Disminuir por50.0%	; --%	;111	;Disminuir por81.1%	; --%	;26	;Disminuir por72.3%	; --%	;
51	;(Martes)2026/01/20	;369	;Disminuir por90.1%	; --%	;306	;Disminuir por91.2%	; --%	;1088	;Disminuir por12.5%	; --%	;2	;Disminuir por66.7%	; --%	;36	;Disminuir por92.5%	; --%	;11	;Disminuir por86.4%	; --%	;
52	;(Miércoles)2026/01/21	;567	;Disminuir por81.1%	; --%	;369	;Disminuir por86.3%	; --%	;971	;Disminuir por52.0%	; --%	;3	;Disminuir por70.0%	; --%	;107	;Disminuir por76.6%	; --%	;16	;Disminuir por76.8%	; --%	;
