N.º	;Hora	;Personas	; 	; 	; 	; 	; 	;Vehículos a motor	; 	; 	; 	; 	; 	;Vehículos sin motor	;
	;	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	;
	;	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;
95	;(Jueves)2026/03/05	;29	;Disminuir por83.2%	; --%	;20	;Disminuir por87.3%	; --%	;2298	;Disminuir por36.4%	; --%	;2192	;Disminuir por38.6%	; --%	;33	;Disminuir por92.5%	; --%	;41	;Disminuir por94.1%	; --%	;
96	;(Viernes)2026/03/06	;38	;Disminuir por77.6%	; --%	;27	;Disminuir por79.5%	; --%	;2383	;Disminuir por34.4%	; --%	;2278	;Disminuir por37.7%	; --%	;70	;Disminuir por78.7%	; --%	;95	;Disminuir por80.0%	; --%	;
97	;(Sábado)2026/03/07	;21	;Disminuir por90.1%	; --%	;24	;Disminuir por84.9%	; --%	;1807	;Disminuir por53.8%	; --%	;1715	;Disminuir por56.8%	; --%	;81	;Disminuir por76.9%	; --%	;101	;Disminuir por78.5%	; --%	;
98	;(Domingo)2026/03/08	;53	;Disminuir por74.5%	; --%	;44	;Disminuir por75.4%	; --%	;1458	;Disminuir por63.5%	; --%	;1353	;Disminuir por64.7%	; --%	;167	;Disminuir por61.6%	; --%	;201	;Disminuir por68.2%	; --%	;
99	;(Lunes)2026/03/09	;74	;Disminuir por71.0%	; --%	;70	;Disminuir por69.0%	; --%	;2442	;Disminuir por40.2%	; --%	;2353	;Disminuir por42.2%	; --%	;325	;Disminuir por31.4%	; --%	;470	;Disminuir por39.8%	; --%	;
100	;(Martes)2026/03/10	;63	;Disminuir por72.0%	; --%	;52	;Disminuir por70.1%	; --%	;2420	;Disminuir por18.5%	; --%	;2367	;Disminuir por22.1%	; --%	;159	;Disminuir por61.8%	; --%	;197	;Disminuir por72.2%	; --%	;
101	;(Miércoles)2026/03/11	;66	;Disminuir por66.5%	; --%	;49	;Disminuir por74.9%	; --%	;2392	;Disminuir por39.0%	; --%	;2294	;Disminuir por42.3%	; --%	;249	;Disminuir por42.8%	; --%	;366	;Disminuir por49.1%	; --%	;
102	;(Jueves)2026/03/12	;80	;Disminuir por66.9%	; --%	;59	;Disminuir por70.2%	; --%	;2403	;Disminuir por33.7%	; --%	;2309	;Disminuir por36.5%	; --%	;277	;Disminuir por33.9%	; --%	;383	;Disminuir por45.9%	; --%	;
103	;(Viernes)2026/03/13	;70	;Disminuir por69.3%	; --%	;58	;Disminuir por69.6%	; --%	;2546	;Disminuir por32.5%	; --%	;2554	;Disminuir por31.9%	; --%	;211	;Disminuir por53.3%	; --%	;344	;Disminuir por51.7%	; --%	;
104	;(Sábado)2026/03/14	;61	;Disminuir por73.9%	; --%	;57	;Disminuir por68.3%	; --%	;2267	;Disminuir por36.9%	; --%	;2122	;Disminuir por42.1%	; --%	;212	;Disminuir por50.6%	; --%	;315	;Disminuir por56.1%	; --%	;
105	;(Domingo)2026/03/15	;49	;Disminuir por80.1%	; --%	;44	;Disminuir por81.0%	; --%	;1713	;Disminuir por57.3%	; --%	;1549	;Disminuir por61.4%	; --%	;95	;Disminuir por80.2%	; --%	;180	;Disminuir por75.1%	; --%	;
106	;(Lunes)2026/03/16	;76	;Disminuir por70.7%	; --%	;65	;Disminuir por71.0%	; --%	;2527	;Disminuir por40.9%	; --%	;2493	;Disminuir por37.9%	; --%	;326	;Disminuir por28.7%	; --%	;462	;Disminuir por35.8%	; --%	;
107	;(Martes)2026/03/17	;87	;Disminuir por65.1%	; --%	;66	;Disminuir por68.6%	; --%	;2436	;Disminuir por34.0%	; --%	;2439	;Disminuir por26.0%	; --%	;258	;Disminuir por55.0%	; --%	;433	;Disminuir por39.5%	; --%	;
108	;(Miércoles)2026/03/18	;81	;Disminuir por70.4%	; --%	;92	;Disminuir por65.5%	; --%	;2008	;Disminuir por53.1%	; --%	;2308	;Disminuir por52.4%	; --%	;229	;Disminuir por58.3%	; --%	;395	;Disminuir por60.0%	; --%	;
109	;(Jueves)2026/03/19	;75	;Disminuir por72.3%	; --%	;66	;Disminuir por69.7%	; --%	;1921	;Disminuir por51.7%	; --%	;1760	;Disminuir por55.6%	; --%	;221	;Disminuir por59.2%	; --%	;314	;Disminuir por61.0%	; --%	;
110	;(Viernes)2026/03/20	;74	;Disminuir por72.3%	; --%	;79	;Disminuir por68.3%	; --%	;2560	;Disminuir por38.5%	; --%	;2294	;Disminuir por44.9%	; --%	;310	;Disminuir por47.1%	; --%	;448	;Disminuir por48.4%	; --%	;
111	;(Sábado)2026/03/21	;83	;Disminuir por68.8%	; --%	;96	;Disminuir por57.5%	; --%	;2207	;Disminuir por46.4%	; --%	;1983	;Disminuir por52.1%	; --%	;320	;Disminuir por40.5%	; --%	;403	;Disminuir por52.9%	; --%	;
112	;(Domingo)2026/03/22	;65	;Disminuir por76.3%	; --%	;67	;Disminuir por70.6%	; --%	;1561	;Disminuir por62.9%	; --%	;1408	;Disminuir por67.1%	; --%	;188	;Disminuir por64.4%	; --%	;280	;Disminuir por66.4%	; --%	;
113	;(Lunes)2026/03/23	;80	;Disminuir por71.5%	; --%	;75	;Disminuir por73.0%	; --%	;2568	;Disminuir por39.3%	; --%	;2503	;Disminuir por39.1%	; --%	;193	;Disminuir por63.4%	; --%	;289	;Disminuir por65.5%	; --%	;
114	;(Martes)2026/03/24	;93	;Disminuir por65.7%	; --%	;69	;Disminuir por65.7%	; --%	;2450	;Disminuir por29.0%	; --%	;2367	;Disminuir por31.3%	; --%	;287	;Disminuir por45.5%	; --%	;376	;Disminuir por52.4%	; --%	;
115	;(Miércoles)2026/03/25	;38	;Disminuir por85.3%	; --%	;52	;Disminuir por79.7%	; --%	;1392	;Disminuir por68.3%	; --%	;1292	;Disminuir por71.2%	; --%	;126	;Disminuir por79.0%	; --%	;215	;Disminuir por76.1%	; --%	;
116	;(Jueves)2026/03/26	;72	;Disminuir por71.9%	; --%	;58	;Disminuir por73.4%	; --%	;2463	;Disminuir por40.5%	; --%	;2443	;Disminuir por42.8%	; --%	;186	;Disminuir por64.6%	; --%	;299	;Disminuir por66.2%	; --%	;
117	;(Viernes)2026/03/27	;86	;Disminuir por68.3%	; --%	;55	;Disminuir por79.0%	; --%	;2838	;Disminuir por32.9%	; --%	;2749	;Disminuir por35.3%	; --%	;262	;Disminuir por60.5%	; --%	;397	;Disminuir por55.5%	; --%	;
118	;(Sábado)2026/03/28	;115	;Disminuir por57.9%	; --%	;70	;Disminuir por71.8%	; --%	;2504	;Disminuir por43.0%	; --%	;2502	;Disminuir por43.8%	; --%	;284	;Disminuir por46.9%	; --%	;420	;Disminuir por52.1%	; --%	;
119	;(Domingo)2026/03/29	;51	;Disminuir por81.1%	; --%	;56	;Disminuir por74.3%	; --%	;1789	;Disminuir por56.5%	; --%	;1871	;Disminuir por53.3%	; --%	;52	;Disminuir por90.8%	; --%	;133	;Disminuir por83.6%	; --%	;
120	;(Lunes)2026/03/30	;94	;Disminuir por65.2%	; --%	;96	;Disminuir por57.1%	; --%	;3118	;Disminuir por28.0%	; --%	;3158	;Disminuir por27.7%	; --%	;320	;Disminuir por36.6%	; --%	;434	;Disminuir por47.6%	; --%	;
121	;(Martes)2026/03/31	;108	;Disminuir por54.0%	; --%	;97	;Disminuir por48.9%	; --%	;3175	;Disminuir por7.1%	; --%	;3181	;Disminuir por7.1%	; --%	;195	;Disminuir por63.6%	; --%	;322	;Disminuir por57.2%	; --%	;
122	;(Miércoles)2026/04/01	;129	;Disminuir por42.7%	; --%	;96	;Disminuir por44.2%	; --%	;3509	;Disminuir por19.2%	; --%	;3412	;Disminuir por21.3%	; --%	;301	;Disminuir por38.4%	; --%	;459	;Disminuir por38.5%	; --%	;
123	;(Jueves)2026/04/02	;136	;Disminuir por39.6%	; --%	;104	;Disminuir por47.7%	; --%	;3971	;Disminuir por4.2%	; --%	;3744	;Disminuir por8.2%	; --%	;297	;Disminuir por36.1%	; --%	;423	;Disminuir por32.8%	; --%	;
124	;(Viernes)2026/04/03	;196	;Disminuir por25.5%	; --%	;203	;Disminuir por1.5%	; --%	;3925	;Disminuir por0.2%	; --%	;3507	;Disminuir por11.4%	; --%	;419	;Disminuir por27.1%	; --%	;579	;Disminuir por31.8%	; --%	;
125	;(Sábado)2026/04/04	;219	;Disminuir por24.5%	; --%	;195	;Disminuir por20.1%	; --%	;4176	;Aumentar por5.2%	; --%	;3882	;Disminuir por2.2%	; --%	;544	;Aumentar por3.4%	; --%	;788	;Disminuir por2.1%	; --%	;
126	;(Domingo)2026/04/05	;181	;Disminuir por24.6%	; --%	;182	;Disminuir por16.5%	; --%	;3019	;Disminuir por24.1%	; --%	;3089	;Disminuir por24.2%	; --%	;406	;Disminuir por24.8%	; --%	;551	;Disminuir por32.8%	; --%	;
127	;(Lunes)2026/04/06	;139	;Disminuir por44.6%	; --%	;122	;Disminuir por39.3%	; --%	;2456	;Disminuir por38.2%	; --%	;2582	;Disminuir por35.4%	; --%	;388	;Disminuir por25.8%	; --%	;570	;Disminuir por22.1%	; --%	;
128	;(Martes)2026/04/07	;108	;Disminuir por52.4%	; --%	;120	;Disminuir por32.6%	; --%	;2879	;Disminuir por3.8%	; --%	;2785	;Disminuir por9.3%	; --%	;371	;Disminuir por13.3%	; --%	;556	;Disminuir por8.1%	; --%	;
129	;(Miércoles)2026/04/08	;89	;Disminuir por60.4%	; --%	;86	;Disminuir por50.9%	; --%	;2627	;Disminuir por35.8%	; --%	;2692	;Disminuir por31.6%	; --%	;311	;Disminuir por39.6%	; --%	;489	;Disminuir por30.2%	; --%	;
130	;(Jueves)2026/04/09	;120	;Disminuir por45.0%	; --%	;89	;Disminuir por49.1%	; --%	;2544	;Disminuir por27.9%	; --%	;2622	;Disminuir por28.5%	; --%	;316	;Disminuir por34.3%	; --%	;493	;Disminuir por29.8%	; --%	;
131	;(Viernes)2026/04/10	;102	;Disminuir por57.0%	; --%	;81	;Disminuir por61.4%	; --%	;2756	;Disminuir por26.0%	; --%	;2725	;Disminuir por27.8%	; --%	;387	;Disminuir por16.4%	; --%	;590	;Disminuir por15.0%	; --%	;
132	;(Sábado)2026/04/11	;106	;Disminuir por50.2%	; --%	;80	;Disminuir por52.7%	; --%	;2550	;Disminuir por30.4%	; --%	;2479	;Disminuir por29.3%	; --%	;384	;Disminuir por11.9%	; --%	;509	;Disminuir por24.1%	; --%	;
133	;(Domingo)2026/04/12	;38	;Disminuir por81.8%	; --%	;33	;Disminuir por78.4%	; --%	;1566	;Disminuir por56.9%	; --%	;1505	;Disminuir por60.2%	; --%	;85	;Disminuir por80.0%	; --%	;126	;Disminuir por81.3%	; --%	;
134	;(Lunes)2026/04/13	;72	;Disminuir por63.5%	; --%	;59	;Disminuir por62.4%	; --%	;2387	;Disminuir por31.2%	; --%	;2236	;Disminuir por36.4%	; --%	;155	;Disminuir por60.7%	; --%	;244	;Disminuir por63.0%	; --%	;
135	;(Martes)2026/04/14	;73	;Disminuir por60.1%	; --%	;79	;Disminuir por44.4%	; --%	;2737	;Aumentar por3.0%	; --%	;2549	;Disminuir por8.6%	; --%	;264	;Disminuir por38.3%	; --%	;395	;Disminuir por38.3%	; --%	;
136	;(Miércoles)2026/04/15	;96	;Disminuir por45.1%	; --%	;87	;Disminuir por50.6%	; --%	;2644	;Disminuir por23.8%	; --%	;2591	;Disminuir por27.0%	; --%	;245	;Disminuir por34.7%	; --%	;414	;Disminuir por33.8%	; --%	;
137	;(Jueves)2026/04/16	;97	;Disminuir por43.3%	; --%	;96	;Disminuir por36.4%	; --%	;2589	;Disminuir por19.5%	; --%	;2617	;Disminuir por20.3%	; --%	;251	;Disminuir por38.6%	; --%	;429	;Disminuir por36.3%	; --%	;
138	;(Viernes)2026/04/17	;117	;Disminuir por27.8%	; --%	;100	;Disminuir por36.3%	; --%	;2724	;Disminuir por14.1%	; --%	;2674	;Disminuir por17.1%	; --%	;275	;Disminuir por24.5%	; --%	;457	;Disminuir por25.9%	; --%	;
139	;(Sábado)2026/04/18	;80	;Disminuir por53.5%	;Disminuir por53.5%	;75	;Disminuir por53.7%	;Disminuir por53.1%	;2392	;Disminuir por25.5%	;Disminuir por23.2%	;2319	;Disminuir por28.8%	;Disminuir por20.0%	;336	;Disminuir por4.5%	;Disminuir por19.8%	;497	;Disminuir por11.6%	;Disminuir por12.2%	;
140	;(Domingo)2026/04/19	;85	;Disminuir por33.6%	;Disminuir por63.8%	;57	;Disminuir por46.2%	;Disminuir por71.9%	;1742	;Disminuir por50.7%	;Disminuir por58.7%	;1797	;Disminuir por49.3%	;Disminuir por54.3%	;259	;Aumentar por9.7%	;Disminuir por56.3%	;379	;Aumentar por16.3%	;Disminuir por51.9%	;
141	;(Lunes)2026/04/20	;98	;Disminuir por47.0%	;Disminuir por40.6%	;65	;Disminuir por56.4%	;Disminuir por62.6%	;2636	;Disminuir por19.9%	;Disminuir por3.1%	;2631	;Disminuir por15.5%	;Disminuir por9.0%	;328	;Disminuir por35.2%	;Disminuir por21.2%	;457	;Disminuir por32.5%	;Disminuir por15.4%	;
142	;(Martes)2026/04/21	;103	;Disminuir por24.3%	;Disminuir por23.1%	;106	;Disminuir por17.8%	;Disminuir por14.5%	;2485	;Aumentar por2.7%	;Aumentar por1.3%	;2478	;Disminuir por6.1%	;Disminuir por7.6%	;295	;Disminuir por35.4%	;Disminuir por23.2%	;414	;Disminuir por36.0%	;Disminuir por21.1%	;
143	;(Miércoles)2026/04/22	;88	;Disminuir por29.6%	;Disminuir por22.1%	;68	;Disminuir por44.7%	;Disminuir por24.4%	;2508	;Disminuir por16.0%	;Disminuir por13.8%	;2567	;Disminuir por21.9%	;Disminuir por12.5%	;277	;Disminuir por39.1%	;Aumentar por18.9%	;443	;Disminuir por31.3%	;Aumentar por53.8%	;
144	;(Jueves)2026/04/23	;95	;Disminuir por29.1%	;Disminuir por32.6%	;81	;Disminuir por35.7%	;Disminuir por30.8%	;2788	;Disminuir por5.8%	;Aumentar por5.1%	;2771	;Disminuir por8.4%	;Aumentar por2.1%	;239	;Disminuir por42.8%	;Disminuir por26.0%	;351	;Disminuir por36.8%	;Disminuir por26.4%	;
145	;(Viernes)2026/04/24	;130	;Disminuir por13.3%	;Aumentar por2.4%	;101	;Disminuir por28.9%	;Disminuir por15.8%	;3099	;Disminuir por1.3%	;Aumentar por16.6%	;3064	;Disminuir por7.8%	;Aumentar por13.7%	;333	;Disminuir por25.3%	;Disminuir por7.5%	;462	;Disminuir por29.6%	;Disminuir por4.1%	;
146	;(Sábado)2026/04/25	;125	;Disminuir por27.3%	;Aumentar por6.8%	;93	;Disminuir por32.1%	;Aumentar por3.3%	;2562	;Disminuir por18.9%	;Disminuir por5.1%	;2569	;Disminuir por21.8%	;Disminuir por8.4%	;365	;Disminuir por19.1%	;Aumentar por0.3%	;542	;Disminuir por29.3%	;Aumentar por6.5%	;
147	;(Domingo)2026/04/26	;121	;Disminuir por33.1%	;Aumentar por10.0%	;119	;Disminuir por19.0%	;Aumentar por52.6%	;2378	;Disminuir por31.2%	;Disminuir por3.4%	;2393	;Disminuir por31.8%	;Disminuir por6.1%	;343	;Disminuir por34.7%	;Aumentar por3.3%	;516	;Disminuir por34.2%	;Aumentar por13.9%	;
148	;(Lunes)2026/04/27	;117	;Disminuir por33.9%	;Aumentar por34.5%	;115	;Disminuir por26.8%	;Aumentar por30.7%	;2678	;Disminuir por23.5%	;Aumentar por49.9%	;2647	;Disminuir por19.8%	;Aumentar por44.2%	;331	;Disminuir por43.9%	;Aumentar por51.1%	;477	;Disminuir por38.1%	;Aumentar por42.4%	;
149	;(Martes)2026/04/28	;110	;Disminuir por22.0%	;Aumentar por205.6%	;90	;Disminuir por46.1%	;Aumentar por260.0%	;2558	;Aumentar por1.6%	;Aumentar por185.5%	;2523	;Disminuir por14.6%	;Aumentar por176.6%	;341	;Disminuir por26.0%	;Aumentar por122.9%	;476	;Disminuir por36.2%	;Aumentar por197.5%	;
150	;(Miércoles)2026/04/29	;109	;Disminuir por28.8%	;Aumentar por127.1%	;87	;Disminuir por43.5%	;Aumentar por81.3%	;2807	;Disminuir por3.8%	;Aumentar por70.3%	;2783	;Disminuir por10.3%	;Aumentar por68.7%	;294	;Disminuir por49.7%	;Aumentar por97.3%	;424	;Disminuir por45.8%	;Aumentar por61.8%	;
151	;(Jueves)2026/04/30	;117	;Disminuir por20.4%	;Aumentar por44.4%	;94	;Disminuir por31.4%	;Aumentar por25.3%	;3154	;Aumentar por9.9%	;Aumentar por2.8%	;3114	;Aumentar por7.2%	;Aumentar por5.2%	;342	;Disminuir por29.8%	;Aumentar por17.5%	;534	;Disminuir por22.9%	;Aumentar por30.2%	;
152	;(Viernes)2026/05/01	;116	;Disminuir por32.9%	;Aumentar por6.4%	;112	;Disminuir por20.6%	;Aumentar por21.7%	;2481	;Disminuir por12.2%	;Aumentar por5.5%	;2592	;Disminuir por9.8%	;Aumentar por11.0%	;271	;Disminuir por31.4%	;Disminuir por14.2%	;362	;Disminuir por42.3%	;Disminuir por13.4%	;
153	;(Sábado)2026/05/02	;124	;Disminuir por18.4%	;Aumentar por4033.3%	;116	;Disminuir por17.1%	;Aumentar por2800.0%	;3350	;Aumentar por14.1%	;Aumentar por2945.5%	;3272	;Aumentar por9.2%	;Aumentar por2141.1%	;299	;Disminuir por39.1%	;Aumentar por7375.0%	;388	;Disminuir por46.2%	;Aumentar por2884.6%	;
154	;(Domingo)2026/05/03	;91	;Disminuir por50.8%	; --%	;79	;Disminuir por51.2%	; --%	;2044	;Disminuir por35.5%	; --%	;2073	;Disminuir por35.9%	; --%	;203	;Disminuir por59.6%	; --%	;327	;Disminuir por56.8%	; --%	;
155	;(Lunes)2026/05/04	;78	;Disminuir por54.7%	; --%	;61	;Disminuir por61.1%	; --%	;2751	;Disminuir por22.4%	; --%	;2675	;Disminuir por24.0%	; --%	;167	;Disminuir por74.9%	; --%	;239	;Disminuir por72.7%	; --%	;
156	;(Martes)2026/05/05	;74	;Disminuir por31.5%	;Aumentar por196.0%	;64	;Disminuir por48.0%	;Aumentar por204.8%	;2604	;Aumentar por13.9%	;Aumentar por192.9%	;2560	;Disminuir por2.7%	;Aumentar por209.6%	;234	;Disminuir por33.9%	;Aumentar por333.3%	;367	;Disminuir por29.8%	;Aumentar por263.4%	;
157	;(Miércoles)2026/05/06	;104	;Disminuir por35.4%	;Aumentar por35.1%	;78	;Disminuir por49.4%	;Disminuir por12.4%	;2634	;Disminuir por13.5%	;Aumentar por2.5%	;2657	;Disminuir por13.1%	;Aumentar por2.5%	;273	;Disminuir por35.8%	;Disminuir por2.8%	;495	;Disminuir por26.2%	;Aumentar por25.0%	;
158	;(Jueves)2026/05/07	;90	;Disminuir por47.4%	;Aumentar por23.3%	;65	;Disminuir por58.3%	;Disminuir por20.7%	;2562	;Disminuir por8.0%	;Disminuir por2.7%	;2604	;Disminuir por6.3%	;Disminuir por3.2%	;275	;Disminuir por33.9%	;Sin cambios	;444	;Disminuir por25.4%	;Aumentar por9.4%	;
159	;(Viernes)2026/05/08	;109	;Disminuir por40.4%	;Aumentar por81.7%	;76	;Disminuir por55.0%	;Aumentar por85.4%	;2822	;Disminuir por1.2%	;Aumentar por6.3%	;2798	;Disminuir por1.6%	;Aumentar por4.8%	;333	;Disminuir por10.7%	;Aumentar por66.5%	;498	;Disminuir por14.9%	;Aumentar por106.6%	;
160	;(Sábado)2026/05/09	;95	;Disminuir por40.6%	;Disminuir por4.0%	;55	;Disminuir por61.3%	;Disminuir por38.9%	;2588	;Disminuir por7.3%	;Disminuir por7.2%	;2458	;Disminuir por11.2%	;Disminuir por9.8%	;145	;Disminuir por66.0%	;Disminuir por52.8%	;193	;Disminuir por70.6%	;Disminuir por53.3%	;
161	;(Domingo)2026/05/10	;117	;Disminuir por32.8%	;Aumentar por44.4%	;99	;Disminuir por34.0%	;Aumentar por90.4%	;1819	;Disminuir por37.5%	;Disminuir por25.1%	;1803	;Disminuir por38.6%	;Disminuir por25.4%	;343	;Disminuir por24.3%	;Aumentar por22.9%	;464	;Disminuir por34.0%	;Aumentar por28.2%	;
162	;(Lunes)2026/05/11	;107	;Disminuir por35.5%	;Aumentar por17.6%	;105	;Disminuir por22.8%	;Aumentar por40.0%	;2739	;Aumentar por1.1%	;Aumentar por60.6%	;2761	;Aumentar por4.2%	;Aumentar por50.0%	;406	;Disminuir por18.0%	;Aumentar por55.6%	;619	;Disminuir por12.6%	;Aumentar por83.7%	;
163	;(Martes)2026/05/12	;101	;Disminuir por1.0%	;Aumentar por8.6%	;76	;Disminuir por27.6%	;Disminuir por7.3%	;2556	;Aumentar por44.0%	;Disminuir por3.3%	;2641	;Aumentar por45.7%	;Disminuir por0.8%	;312	;Disminuir por8.5%	;Disminuir por19.0%	;557	;Aumentar por13.9%	;Aumentar por5.9%	;
164	;(Miércoles)2026/05/13	;115	;Aumentar por85.5%	;Aumentar por22.3%	;112	;Aumentar por64.7%	;Aumentar por40.0%	;2577	;Aumentar por67.1%	;Aumentar por3.5%	;2639	;Aumentar por81.7%	;Aumentar por5.3%	;303	;Aumentar por471.7%	;Disminuir por7.1%	;496	;Aumentar por663.1%	;Aumentar por3.1%	;
165	;(Jueves)2026/05/14	;114	;Disminuir por18.0%	;Aumentar por107.3%	;95	;Disminuir por28.0%	;Aumentar por150.0%	;2720	;Aumentar por4.5%	;Aumentar por44.3%	;2797	;Aumentar por6.5%	;Aumentar por43.2%	;334	;Disminuir por22.1%	;Aumentar por46.5%	;572	;Disminuir por11.3%	;Aumentar por102.1%	;
166	;(Viernes)2026/05/15	;109	;Disminuir por19.9%	; --%	;81	;Disminuir por40.4%	; --%	;3116	;Aumentar por14.9%	; --%	;3047	;Aumentar por12.9%	; --%	;335	;Disminuir por10.2%	; --%	;410	;Disminuir por32.6%	; --%	;
167	;(Sábado)2026/05/16	;142	;Sin cambios	;Aumentar por238.1%	;134	;Aumentar por12.6%	;Aumentar por197.8%	;2717	;Aumentar por4.9%	;Aumentar por144.3%	;2648	;Aumentar por0.5%	;Aumentar por129.9%	;349	;Disminuir por10.3%	;Aumentar por275.3%	;522	;Disminuir por22.6%	;Aumentar por196.6%	;
168	;(Domingo)2026/05/17	;103	;Disminuir por29.9%	;Aumentar por8.4%	;100	;Disminuir por30.1%	;Aumentar por19.0%	;1829	;Disminuir por32.1%	;Disminuir por29.6%	;1855	;Disminuir por32.8%	;Disminuir por27.6%	;325	;Disminuir por33.0%	;Aumentar por0.9%	;475	;Disminuir por29.8%	;Disminuir por2.3%	;
169	;(Lunes)2026/05/18	;126	;Disminuir por24.1%	;Aumentar por38.5%	;96	;Disminuir por33.8%	;Aumentar por6.7%	;2760	;Aumentar por10.6%	;Aumentar por54.5%	;2758	;Aumentar por10.7%	;Aumentar por52.0%	;383	;Disminuir por23.2%	;Aumentar por35.3%	;625	;Disminuir por8.0%	;Aumentar por48.1%	;
170	;(Martes)2026/05/19	;116	;Aumentar por10.5%	;Aumentar por4.5%	;105	;Aumentar por4.0%	;Aumentar por14.1%	;2642	;Aumentar por58.8%	;Aumentar por1.9%	;2620	;Aumentar por50.7%	;Disminuir por1.8%	;371	;Aumentar por40.5%	;Disminuir por6.8%	;585	;Aumentar por28.0%	;Aumentar por10.2%	;
171	;(Miércoles)2026/05/20	;104	;Disminuir por13.3%	;Aumentar por2.0%	;89	;Disminuir por17.6%	;Disminuir por6.3%	;2627	;Disminuir por1.3%	;Aumentar por3.1%	;2672	;Aumentar por1.4%	;Aumentar por3.8%	;346	;Disminuir por33.8%	;Aumentar por18.5%	;560	;Disminuir por14.8%	;Aumentar por8.1%	;
172	;(Jueves)2026/05/21	;104	;Disminuir por31.1%	;Aumentar por1.0%	;96	;Disminuir por14.3%	;Aumentar por11.6%	;2759	;Aumentar por7.8%	;Aumentar por4.7%	;2755	;Aumentar por7.3%	;Aumentar por2.3%	;401	;Disminuir por6.1%	;Aumentar por36.4%	;669	;Aumentar por13.2%	;Aumentar por49.0%	;
173	;(Viernes)2026/05/22	;121	;Disminuir por6.2%	;Aumentar por16.3%	;81	;Disminuir por28.9%	;Disminuir por6.9%	;2917	;Aumentar por7.6%	;Aumentar por9.1%	;2876	;Aumentar por4.2%	;Aumentar por4.4%	;375	;Disminuir por1.1%	;Aumentar por31.1%	;592	;Aumentar por6.3%	;Aumentar por42.0%	;
174	;(Sábado)2026/05/23	;120	;Aumentar por14.3%	;Aumentar por8.1%	;96	;Aumentar por17.1%	;Aumentar por18.5%	;2806	;Aumentar por67.3%	;Disminuir por2.2%	;2702	;Aumentar por63.4%	;Disminuir por5.6%	;377	;Aumentar por76.2%	;Aumentar por14.9%	;612	;Aumentar por101.3%	;Aumentar por22.2%	;
175	;(Domingo)2026/05/24	;93	;Aumentar por8.1%	;Disminuir por22.5%	;100	;Aumentar por35.1%	;Aumentar por14.9%	;2022	;Disminuir por25.7%	;Disminuir por19.6%	;2027	;Disminuir por25.1%	;Disminuir por21.9%	;333	;Aumentar por25.2%	;Aumentar por7.1%	;528	;Aumentar por44.3%	;Aumentar por13.1%	;
176	;(Lunes)2026/05/25	;103	;Aumentar por164.1%	;Aumentar por10.8%	;98	;Aumentar por216.1%	;Aumentar por4.3%	;2937	;Aumentar por68.0%	;Aumentar por67.4%	;2973	;Aumentar por66.5%	;Aumentar por65.6%	;363	;Aumentar por656.3%	;Aumentar por33.9%	;581	;Aumentar por919.3%	;Aumentar por60.5%	;
177	;(Martes)2026/05/26	;90	;Aumentar por87.5%	;Disminuir por13.5%	;87	;Aumentar por89.1%	;Disminuir por11.2%	;2807	;Aumentar por150.6%	;Aumentar por6.6%	;2799	;Aumentar por141.9%	;Aumentar por3.3%	;356	;Aumentar por456.3%	;Aumentar por8.9%	;562	;Aumentar por538.6%	;Aumentar por10.2%	;
178	;(Miércoles)2026/05/27	;115	;Aumentar por194.9%	;Aumentar por29.2%	;121	;Aumentar por266.7%	;Aumentar por34.4%	;2742	;Aumentar por16.7%	;Aumentar por5.2%	;2788	;Aumentar por20.4%	;Aumentar por5.6%	;339	;Aumentar por133.8%	;Aumentar por1.8%	;545	;Aumentar por204.5%	;Aumentar por10.5%	;
179	;(Jueves)2026/05/28	;113	;Aumentar por15.3%	;Aumentar por21.5%	;85	;Aumentar por3.7%	;Disminuir por17.5%	;2805	;Aumentar por12.7%	;Aumentar por5.6%	;2867	;Aumentar por13.4%	;Aumentar por5.3%	;303	;Aumentar por17.4%	;Aumentar por13.5%	;515	;Aumentar por28.1%	;Aumentar por11.7%	;
180	;(Viernes)2026/05/29	;116	;Disminuir por7.2%	;Aumentar por14.9%	;100	;Disminuir por2.0%	;Disminuir por8.3%	;3165	;Aumentar por31.0%	;Aumentar por16.6%	;3087	;Aumentar por24.6%	;Aumentar por9.0%	;343	;Aumentar por24.3%	;Aumentar por47.8%	;567	;Aumentar por32.2%	;Aumentar por40.0%	;
181	;(Sábado)2026/05/30	;119	;Aumentar por16.7%	;Aumentar por15.5%	;98	;Disminuir por16.2%	;Aumentar por18.1%	;3017	;Aumentar por24.2%	;Aumentar por3.6%	;2875	;Aumentar por14.7%	;Disminuir por4.6%	;411	;Aumentar por34.3%	;Aumentar por43.2%	;605	;Aumentar por36.0%	;Aumentar por11.2%	;
