N.º	;Hora	;Personas	; 	; 	; 	; 	; 	;Vehículos a motor	; 	; 	; 	; 	; 	;Vehículos sin motor	;
	;	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	;
	;	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;
71	;(Lunes)2026/02/09	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
72	;(Martes)2026/02/10	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;0	;Disminuir por100.0%	; --%	;
73	;(Miércoles)2026/02/11	;72	;Disminuir por47.8%	; --%	;26	;Disminuir por77.2%	; --%	;1370	;Disminuir por62.3%	; --%	;1069	;Disminuir por66.5%	; --%	;178	;Disminuir por73.6%	; --%	;168	;Disminuir por64.9%	; --%	;
74	;(Jueves)2026/02/12	;103	;Disminuir por30.4%	; --%	;76	;Disminuir por40.2%	; --%	;2523	;Disminuir por30.9%	; --%	;1605	;Disminuir por48.0%	; --%	;273	;Disminuir por55.5%	; --%	;190	;Disminuir por55.9%	; --%	;
75	;(Viernes)2026/02/13	;62	;Disminuir por58.7%	; --%	;45	;Disminuir por69.4%	; --%	;2763	;Disminuir por24.4%	; --%	;1905	;Disminuir por40.0%	; --%	;222	;Disminuir por64.5%	; --%	;141	;Disminuir por70.8%	; --%	;
76	;(Sábado)2026/02/14	;24	;Disminuir por82.5%	; --%	;27	;Disminuir por79.7%	; --%	;1182	;Disminuir por65.4%	; --%	;912	;Disminuir por67.4%	; --%	;12	;Disminuir por97.9%	; --%	;12	;Disminuir por97.2%	; --%	;
77	;(Domingo)2026/02/15	;85	;Disminuir por44.4%	; --%	;61	;Disminuir por58.5%	; --%	;1474	;Disminuir por60.3%	; --%	;1063	;Disminuir por67.7%	; --%	;197	;Disminuir por70.5%	; --%	;146	;Disminuir por72.8%	; --%	;
78	;(Lunes)2026/02/16	;105	;Disminuir por33.5%	; --%	;76	;Disminuir por51.9%	; --%	;2660	;Disminuir por28.8%	; --%	;1593	;Disminuir por52.4%	; --%	;436	;Disminuir por31.0%	; --%	;308	;Disminuir por38.9%	; --%	;
79	;(Martes)2026/02/17	;96	;Disminuir por45.5%	; --%	;77	;Disminuir por46.2%	; --%	;2470	;Disminuir por16.8%	; --%	;1556	;Disminuir por43.0%	; --%	;401	;Disminuir por37.0%	; --%	;279	;Disminuir por42.4%	; --%	;
80	;(Miércoles)2026/02/18	;89	;Disminuir por45.4%	; --%	;71	;Disminuir por53.3%	; --%	;2425	;Disminuir por38.2%	; --%	;1661	;Disminuir por50.8%	; --%	;305	;Disminuir por55.7%	; --%	;284	;Disminuir por44.6%	; --%	;
81	;(Jueves)2026/02/19	;94	;Disminuir por50.8%	; --%	;73	;Disminuir por59.4%	; --%	;2419	;Disminuir por37.4%	; --%	;1573	;Disminuir por53.7%	; --%	;237	;Disminuir por69.1%	; --%	;167	;Disminuir por69.2%	; --%	;
82	;(Viernes)2026/02/20	;85	;Disminuir por36.1%	; --%	;68	;Disminuir por35.8%	; --%	;2495	;Disminuir por40.1%	; --%	;1712	;Disminuir por51.3%	; --%	;277	;Disminuir por2.8%	; --%	;194	;Sin cambios	; --%	;
83	;(Sábado)2026/02/21	;133	;Disminuir por22.7%	; --%	;85	;Disminuir por51.4%	; --%	;2111	;Disminuir por42.0%	; --%	;1388	;Disminuir por55.3%	; --%	;372	;Disminuir por42.9%	; --%	;305	;Disminuir por46.4%	; --%	;
84	;(Domingo)2026/02/22	;112	;Disminuir por37.8%	; --%	;82	;Disminuir por52.3%	; --%	;1316	;Disminuir por67.7%	; --%	;952	;Disminuir por72.0%	; --%	;259	;Disminuir por50.8%	; --%	;214	;Disminuir por48.3%	; --%	;
