N.º	;Hora	;Personas	; 	; 	; 	; 	; 	;Vehículos a motor	; 	; 	; 	; 	; 	;Vehículos sin motor	;
	;	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	;
	;	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;
817	;07/05 00:00 - 01:00	;116	;Aumentar por364.0%	;Aumentar por68.1%	;262	;Aumentar por211.9%	;Aumentar por78.2%	;2	;Aumentar por100.0%	; --%	;5	;Disminuir por16.7%	;Aumentar por66.7%	;0	; --%	;Disminuir por100.0%	;19	;Aumentar por46.2%	;Disminuir por9.5%	;
818	;07/05 01:00 - 02:00	;20	;Aumentar por300.0%	;Disminuir por23.1%	;65	;Aumentar por109.7%	;Aumentar por44.4%	;2	; --%	; --%	;8	; --%	;Aumentar por700.0%	;1	;Sin cambios	;Sin cambios	;17	;Aumentar por325.0%	;Aumentar por240.0%	;
819	;07/05 02:00 - 03:00	;19	;Aumentar por1800.0%	;Aumentar por72.7%	;16	;Aumentar por700.0%	;Aumentar por300.0%	;0	; --%	; --%	;3	; --%	;Aumentar por50.0%	;0	; --%	; --%	;2	;Aumentar por100.0%	; --%	;
820	;07/05 03:00 - 04:00	;11	; --%	;Aumentar por450.0%	;9	; --%	;Aumentar por800.0%	;0	; --%	;Disminuir por100.0%	;1	;Disminuir por50.0%	;Disminuir por50.0%	;0	; --%	; --%	;0	; --%	;Disminuir por100.0%	;
821	;07/05 04:00 - 05:00	;0	; --%	; --%	;3	;Aumentar por200.0%	; --%	;0	; --%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;0	; --%	; --%	;1	; --%	;Sin cambios	;
822	;07/05 05:00 - 06:00	;5	; --%	;Aumentar por25.0%	;1	; --%	;Sin cambios	;0	; --%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;
823	;07/05 06:00 - 07:00	;6	; --%	;Disminuir por25.0%	;2	;Aumentar por100.0%	;Disminuir por33.3%	;0	; --%	; --%	;1	;Sin cambios	;Disminuir por50.0%	;0	; --%	;Disminuir por100.0%	;1	; --%	;Disminuir por50.0%	;
824	;07/05 07:00 - 08:00	;20	;Aumentar por566.7%	;Aumentar por400.0%	;21	;Aumentar por320.0%	;Aumentar por250.0%	;1	; --%	; --%	;3	;Sin cambios	;Aumentar por200.0%	;0	; --%	; --%	;3	; --%	;Aumentar por50.0%	;
825	;07/05 08:00 - 09:00	;17	;Aumentar por41.7%	;Disminuir por45.2%	;37	;Aumentar por54.2%	;Aumentar por5.7%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;5	;Disminuir por64.3%	;Disminuir por72.2%	;6	;Aumentar por200.0%	;Aumentar por200.0%	;10	;Aumentar por400.0%	;Aumentar por66.7%	;
826	;07/05 09:00 - 10:00	;58	;Sin cambios	;Aumentar por5.5%	;51	;Disminuir por10.5%	;Aumentar por2.0%	;1	; --%	;Disminuir por50.0%	;11	;Disminuir por35.3%	;Aumentar por10.0%	;0	;Disminuir por100.0%	; --%	;5	;Aumentar por66.7%	;Disminuir por58.3%	;
827	;07/05 10:00 - 11:00	;154	;Disminuir por22.2%	;Aumentar por156.7%	;99	;Disminuir por22.0%	;Aumentar por98.0%	;1	;Disminuir por88.9%	;Disminuir por80.0%	;12	;Disminuir por62.5%	;Disminuir por57.1%	;1	;Sin cambios	;Disminuir por50.0%	;9	;Aumentar por80.0%	;Disminuir por18.2%	;
828	;07/05 11:00 - 12:00	;182	;Disminuir por54.7%	;Aumentar por33.8%	;157	;Disminuir por49.8%	;Aumentar por7.5%	;1	;Disminuir por75.0%	;Disminuir por75.0%	;14	;Disminuir por22.2%	;Disminuir por39.1%	;1	;Disminuir por66.7%	;Sin cambios	;10	;Aumentar por25.0%	;Aumentar por100.0%	;
829	;07/05 12:00 - 13:00	;125	;Disminuir por72.3%	;Disminuir por10.1%	;141	;Disminuir por64.8%	;Disminuir por25.8%	;1	;Sin cambios	;Sin cambios	;8	;Aumentar por60.0%	;Disminuir por33.3%	;2	; --%	;Disminuir por50.0%	;9	;Aumentar por50.0%	;Disminuir por18.2%	;
830	;07/05 13:00 - 14:00	;59	;Disminuir por81.6%	;Disminuir por35.9%	;85	;Disminuir por79.7%	;Disminuir por21.3%	;2	;Disminuir por50.0%	;Disminuir por33.3%	;11	;Aumentar por22.2%	;Disminuir por15.4%	;1	;Sin cambios	;Sin cambios	;7	;Aumentar por75.0%	;Sin cambios	;
831	;07/05 14:00 - 15:00	;85	;Disminuir por55.5%	;Aumentar por129.7%	;110	;Disminuir por54.0%	;Aumentar por50.7%	;0	; --%	; --%	;5	;Aumentar por400.0%	;Disminuir por37.5%	;0	; --%	;Disminuir por100.0%	;7	;Aumentar por75.0%	;Aumentar por75.0%	;
832	;07/05 15:00 - 16:00	;66	;Disminuir por67.6%	;Disminuir por25.8%	;93	;Disminuir por65.0%	;Sin cambios	;0	; --%	; --%	;4	;Aumentar por300.0%	;Disminuir por50.0%	;0	; --%	; --%	;5	;Aumentar por150.0%	;Disminuir por50.0%	;
833	;07/05 16:00 - 17:00	;46	;Disminuir por82.2%	;Disminuir por14.8%	;94	;Disminuir por66.1%	;Aumentar por17.5%	;1	; --%	; --%	;7	;Aumentar por75.0%	;Aumentar por75.0%	;1	;Disminuir por83.3%	; --%	;15	;Aumentar por50.0%	;Aumentar por114.3%	;
834	;07/05 17:00 - 18:00	;62	;Disminuir por81.2%	;Disminuir por12.7%	;71	;Disminuir por81.2%	;Disminuir por13.4%	;2	; --%	;Sin cambios	;11	;Aumentar por266.7%	;Aumentar por37.5%	;3	; --%	; --%	;10	;Aumentar por66.7%	;Disminuir por23.1%	;
835	;07/05 18:00 - 19:00	;83	;Disminuir por67.7%	;Disminuir por34.6%	;95	;Disminuir por76.6%	;Disminuir por25.8%	;3	;Disminuir por25.0%	;Aumentar por50.0%	;8	;Disminuir por20.0%	;Disminuir por42.9%	;2	;Disminuir por75.0%	; --%	;8	;Aumentar por300.0%	;Aumentar por166.7%	;
836	;07/05 19:00 - 20:00	;209	;Disminuir por52.5%	;Disminuir por39.9%	;190	;Disminuir por69.9%	;Disminuir por31.7%	;2	;Aumentar por100.0%	;Sin cambios	;7	;Aumentar por600.0%	;Sin cambios	;0	; --%	;Disminuir por100.0%	;3	;Disminuir por40.0%	;Disminuir por66.7%	;
837	;07/05 20:00 - 21:00	;334	;Disminuir por28.8%	;Disminuir por8.2%	;387	;Disminuir por31.7%	;Disminuir por21.2%	;1	; --%	;Disminuir por50.0%	;2	; --%	;Disminuir por50.0%	;2	;Aumentar por100.0%	; --%	;12	;Aumentar por300.0%	;Aumentar por500.0%	;
838	;07/05 21:00 - 22:00	;201	;Disminuir por5.6%	;Disminuir por4.7%	;306	;Aumentar por13.8%	;Aumentar por7.0%	;0	;Disminuir por100.0%	; --%	;2	;Disminuir por71.4%	; --%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;6	;Disminuir por33.3%	;Aumentar por50.0%	;
839	;07/05 22:00 - 23:00	;128	;Disminuir por57.6%	;Disminuir por0.8%	;241	;Disminuir por47.0%	;Disminuir por5.5%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;2	;Disminuir por33.3%	;Sin cambios	;2	;Disminuir por33.3%	; --%	;2	;Disminuir por84.6%	;Aumentar por100.0%	;
840	;07/05 23:00 - 24:00	;169	;Aumentar por128.4%	;Aumentar por17.4%	;276	;Aumentar por69.3%	;Aumentar por3.0%	;0	;Disminuir por100.0%	; --%	;4	;Aumentar por300.0%	; --%	;1	;Disminuir por83.3%	;Sin cambios	;18	;Aumentar por12.5%	;Aumentar por63.6%	;
841	;07/06 00:00 - 01:00	;57	;Aumentar por256.3%	;Disminuir por50.9%	;107	;Aumentar por148.8%	;Disminuir por42.5%	;1	;Sin cambios	; --%	;4	;Disminuir por20.0%	;Aumentar por100.0%	;0	; --%	;Disminuir por100.0%	;19	;Aumentar por280.0%	;Aumentar por26.7%	;
842	;07/06 01:00 - 02:00	;17	; --%	;Disminuir por43.3%	;20	;Aumentar por66.7%	;Disminuir por69.2%	;0	; --%	; --%	;1	;Sin cambios	;Sin cambios	;0	; --%	;Disminuir por100.0%	;4	;Disminuir por42.9%	;Disminuir por63.6%	;
843	;07/06 02:00 - 03:00	;1	;Disminuir por50.0%	;Disminuir por93.3%	;6	;Aumentar por500.0%	;Disminuir por25.0%	;0	; --%	; --%	;1	; --%	;Sin cambios	;0	; --%	; --%	;2	; --%	;Aumentar por100.0%	;
844	;07/06 03:00 - 04:00	;0	;Disminuir por100.0%	;Disminuir por100.0%	;1	;Sin cambios	;Disminuir por66.7%	;0	; --%	;Disminuir por100.0%	;1	;Sin cambios	;Disminuir por66.7%	;0	; --%	; --%	;3	; --%	; --%	;
845	;07/06 04:00 - 05:00	;0	;Disminuir por100.0%	;Disminuir por100.0%	;1	;Disminuir por75.0%	; --%	;1	; --%	; --%	;3	; --%	;Aumentar por200.0%	;0	; --%	; --%	;2	; --%	;Aumentar por100.0%	;
846	;07/06 05:00 - 06:00	;2	;Aumentar por100.0%	; --%	;1	;Sin cambios	;Disminuir por75.0%	;0	; --%	; --%	;1	;Sin cambios	; --%	;0	; --%	; --%	;1	;Sin cambios	;Sin cambios	;
847	;07/06 06:00 - 07:00	;11	;Aumentar por1000.0%	;Aumentar por37.5%	;8	;Aumentar por33.3%	;Aumentar por166.7%	;0	;Disminuir por100.0%	; --%	;2	;Aumentar por100.0%	; --%	;0	; --%	; --%	;4	; --%	; --%	;
848	;07/06 07:00 - 08:00	;33	;Aumentar por266.7%	;Aumentar por200.0%	;37	;Aumentar por516.7%	;Aumentar por208.3%	;2	;Aumentar por100.0%	;Disminuir por50.0%	;12	;Aumentar por300.0%	;Aumentar por71.4%	;0	; --%	; --%	;3	; --%	;Aumentar por200.0%	;
849	;07/06 08:00 - 09:00	;17	;Disminuir por90.0%	;Disminuir por43.3%	;50	;Disminuir por16.7%	;Aumentar por56.3%	;2	;Sin cambios	; --%	;18	;Aumentar por63.6%	;Aumentar por80.0%	;0	; --%	; --%	;9	;Aumentar por50.0%	;Aumentar por50.0%	;
850	;07/06 09:00 - 10:00	;36	;Disminuir por66.7%	;Disminuir por30.8%	;54	;Disminuir por48.6%	;Aumentar por28.6%	;1	; --%	;Sin cambios	;15	; --%	;Aumentar por87.5%	;5	;Aumentar por66.7%	; --%	;11	;Aumentar por1000.0%	;Aumentar por120.0%	;
851	;07/06 10:00 - 11:00	;83	;Disminuir por54.9%	;Aumentar por12.2%	;53	;Disminuir por72.1%	;Aumentar por1.9%	;2	;Disminuir por60.0%	; --%	;23	;Aumentar por64.3%	;Aumentar por64.3%	;2	;Sin cambios	;Sin cambios	;9	;Disminuir por10.0%	;Disminuir por18.2%	;
852	;07/06 11:00 - 12:00	;142	;Disminuir por68.7%	;Disminuir por2.7%	;119	;Disminuir por60.1%	;Disminuir por9.8%	;6	; --%	;Aumentar por100.0%	;35	;Aumentar por250.0%	;Aumentar por105.9%	;8	;Aumentar por300.0%	; --%	;16	;Aumentar por220.0%	;Aumentar por14.3%	;
853	;07/06 12:00 - 13:00	;74	;Disminuir por84.3%	;Disminuir por41.7%	;69	;Disminuir por86.8%	;Disminuir por58.2%	;6	; --%	; --%	;22	;Aumentar por214.3%	;Aumentar por266.7%	;0	;Disminuir por100.0%	; --%	;13	;Disminuir por18.8%	;Aumentar por30.0%	;
854	;07/06 13:00 - 14:00	;53	;Disminuir por84.9%	;Disminuir por17.2%	;59	;Disminuir por82.6%	;Disminuir por44.3%	;2	;Sin cambios	;Sin cambios	;11	;Aumentar por175.0%	;Sin cambios	;0	;Disminuir por100.0%	;Disminuir por100.0%	;9	;Aumentar por28.6%	;Aumentar por28.6%	;
855	;07/06 14:00 - 15:00	;40	;Disminuir por80.7%	;Aumentar por48.1%	;83	;Disminuir por69.7%	;Aumentar por62.7%	;3	;Aumentar por200.0%	; --%	;20	;Aumentar por566.7%	;Aumentar por150.0%	;3	; --%	;Aumentar por200.0%	;7	;Aumentar por40.0%	;Disminuir por22.2%	;
856	;07/06 15:00 - 16:00	;67	;Disminuir por74.8%	;Aumentar por3.1%	;88	;Disminuir por70.8%	;Aumentar por29.4%	;5	; --%	;Aumentar por400.0%	;17	;Aumentar por750.0%	;Aumentar por240.0%	;1	; --%	;Sin cambios	;7	;Aumentar por40.0%	;Disminuir por22.2%	;
857	;07/06 16:00 - 17:00	;37	;Disminuir por87.9%	;Disminuir por43.1%	;71	;Disminuir por76.3%	;Disminuir por9.0%	;3	;Aumentar por200.0%	;Aumentar por200.0%	;13	;Aumentar por225.0%	;Aumentar por160.0%	;1	; --%	;Disminuir por80.0%	;16	;Aumentar por433.3%	;Aumentar por23.1%	;
858	;07/06 17:00 - 18:00	;61	;Disminuir por76.2%	;Disminuir por9.0%	;85	;Disminuir por75.9%	;Aumentar por21.4%	;3	;Disminuir por25.0%	;Aumentar por200.0%	;18	;Aumentar por260.0%	;Aumentar por200.0%	;5	;Aumentar por150.0%	;Aumentar por400.0%	;13	;Aumentar por18.2%	;Aumentar por30.0%	;
859	;07/06 18:00 - 19:00	;86	;Disminuir por64.5%	;Disminuir por3.4%	;74	;Disminuir por81.5%	;Disminuir por23.7%	;2	; --%	;Sin cambios	;10	;Aumentar por150.0%	;Aumentar por42.9%	;2	;Aumentar por100.0%	; --%	;6	;Aumentar por50.0%	;Disminuir por14.3%	;
860	;07/06 19:00 - 20:00	;131	;Disminuir por63.5%	;Disminuir por35.8%	;104	;Disminuir por80.7%	;Disminuir por46.1%	;2	; --%	;Sin cambios	;5	;Aumentar por400.0%	;Disminuir por28.6%	;1	;Sin cambios	;Disminuir por75.0%	;6	; --%	;Disminuir por14.3%	;
861	;07/06 20:00 - 21:00	;131	;Disminuir por42.3%	;Disminuir por56.8%	;186	;Disminuir por54.6%	;Disminuir por44.8%	;3	; --%	; --%	;10	;Aumentar por150.0%	;Aumentar por233.3%	;1	; --%	; --%	;8	;Aumentar por60.0%	; --%	;
862	;07/06 21:00 - 22:00	;82	;Disminuir por51.8%	;Disminuir por56.6%	;129	;Disminuir por52.0%	;Disminuir por45.8%	;0	; --%	;Disminuir por100.0%	;6	;Aumentar por50.0%	;Aumentar por20.0%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;7	;Disminuir por46.2%	;Disminuir por30.0%	;
863	;07/06 22:00 - 23:00	;52	;Disminuir por20.0%	;Disminuir por67.7%	;103	;Disminuir por16.9%	;Disminuir por62.3%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;3	;Disminuir por50.0%	;Disminuir por50.0%	;1	; --%	;Sin cambios	;7	;Aumentar por16.7%	;Aumentar por40.0%	;
864	;07/06 23:00 - 24:00	;94	;Aumentar por487.5%	;Aumentar por19.0%	;143	;Aumentar por204.3%	;Disminuir por36.7%	;1	; --%	;Disminuir por50.0%	;2	;Disminuir por75.0%	;Disminuir por60.0%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;21	;Aumentar por110.0%	;Aumentar por16.7%	;
865	;07/07 00:00 - 01:00	;61	;Aumentar por369.2%	;Aumentar por10.9%	;95	;Aumentar por427.8%	;Disminuir por17.4%	;0	;Disminuir por100.0%	; --%	;6	;Aumentar por20.0%	;Aumentar por500.0%	;0	; --%	;Disminuir por100.0%	;7	;Disminuir por36.4%	;Disminuir por58.8%	;
866	;07/07 01:00 - 02:00	;12	;Aumentar por200.0%	;Disminuir por55.6%	;11	;Aumentar por450.0%	;Disminuir por57.7%	;0	; --%	;Disminuir por100.0%	;2	; --%	;Sin cambios	;1	; --%	;Sin cambios	;0	;Disminuir por100.0%	;Disminuir por100.0%	;
867	;07/07 02:00 - 03:00	;3	; --%	;Sin cambios	;8	;Aumentar por700.0%	;Aumentar por700.0%	;0	; --%	; --%	;0	; --%	; --%	;0	; --%	; --%	;1	; --%	; --%	;
868	;07/07 03:00 - 04:00	;1	; --%	;Disminuir por66.7%	;0	; --%	;Disminuir por100.0%	;0	; --%	; --%	;2	;Aumentar por100.0%	; --%	;0	; --%	; --%	;2	;Aumentar por100.0%	; --%	;
869	;07/07 04:00 - 05:00	;4	;Aumentar por300.0%	; --%	;6	; --%	;Sin cambios	;2	; --%	; --%	;3	;Aumentar por200.0%	;Aumentar por50.0%	;0	; --%	; --%	;3	; --%	;Aumentar por200.0%	;
870	;07/07 05:00 - 06:00	;0	; --%	;Disminuir por100.0%	;0	; --%	;Disminuir por100.0%	;1	; --%	; --%	;3	; --%	; --%	;0	; --%	; --%	;1	; --%	;Sin cambios	;
871	;07/07 06:00 - 07:00	;7	;Aumentar por75.0%	;Disminuir por50.0%	;8	;Aumentar por33.3%	;Disminuir por33.3%	;2	; --%	; --%	;2	;Aumentar por100.0%	;Aumentar por100.0%	;0	; --%	;Disminuir por100.0%	;1	;Sin cambios	;Disminuir por50.0%	;
872	;07/07 07:00 - 08:00	;27	;Aumentar por1250.0%	;Aumentar por92.9%	;33	;Aumentar por560.0%	;Aumentar por175.0%	;2	; --%	;Disminuir por33.3%	;8	;Aumentar por300.0%	;Disminuir por27.3%	;1	;Sin cambios	;Sin cambios	;4	;Aumentar por100.0%	;Aumentar por33.3%	;
873	;07/07 08:00 - 09:00	;28	;Aumentar por133.3%	;Aumentar por21.7%	;58	;Aumentar por262.5%	;Aumentar por31.8%	;1	; --%	;Sin cambios	;15	;Aumentar por87.5%	;Disminuir por28.6%	;0	;Disminuir por100.0%	; --%	;4	;Aumentar por100.0%	;Disminuir por55.6%	;
874	;07/07 09:00 - 10:00	;51	;Aumentar por142.9%	;Aumentar por41.7%	;59	;Aumentar por47.5%	;Aumentar por13.5%	;4	; --%	;Aumentar por300.0%	;18	;Aumentar por63.6%	;Aumentar por20.0%	;5	; --%	;Aumentar por66.7%	;11	;Aumentar por266.7%	;Disminuir por26.7%	;
875	;07/07 10:00 - 11:00	;109	;Aumentar por26.7%	;Aumentar por70.3%	;83	;Aumentar por23.9%	;Aumentar por48.2%	;4	;Sin cambios	;Disminuir por20.0%	;23	;Aumentar por27.8%	;Disminuir por14.8%	;1	; --%	;Sin cambios	;13	;Aumentar por225.0%	;Aumentar por44.4%	;
876	;07/07 11:00 - 12:00	;173	;Aumentar por27.2%	;Aumentar por226.4%	;123	;Aumentar por15.0%	;Aumentar por119.6%	;2	; --%	;Disminuir por50.0%	;28	;Aumentar por75.0%	;Disminuir por20.0%	;1	;Disminuir por50.0%	; --%	;7	;Disminuir por41.7%	;Disminuir por30.0%	;
877	;07/07 12:00 - 13:00	;99	;Disminuir por69.5%	;Aumentar por59.7%	;123	;Disminuir por60.1%	;Aumentar por48.2%	;2	;Aumentar por100.0%	;Disminuir por33.3%	;19	;Aumentar por375.0%	;Aumentar por35.7%	;0	;Disminuir por100.0%	; --%	;6	;Aumentar por50.0%	;Disminuir por33.3%	;
878	;07/07 13:00 - 14:00	;48	;Disminuir por80.1%	;Disminuir por9.4%	;84	;Disminuir por75.4%	;Aumentar por29.2%	;2	; --%	;Disminuir por71.4%	;17	;Aumentar por240.0%	;Disminuir por19.0%	;0	; --%	;Disminuir por100.0%	;16	;Aumentar por300.0%	;Aumentar por100.0%	;
879	;07/07 14:00 - 15:00	;55	;Disminuir por52.2%	;Aumentar por31.0%	;68	;Disminuir por61.1%	;Aumentar por78.9%	;7	; --%	;Aumentar por600.0%	;24	;Aumentar por380.0%	;Aumentar por100.0%	;2	;Aumentar por100.0%	; --%	;12	;Aumentar por200.0%	;Aumentar por33.3%	;
880	;07/07 15:00 - 16:00	;58	;Disminuir por59.2%	;Aumentar por241.2%	;80	;Disminuir por45.9%	;Aumentar por60.0%	;5	; --%	;Aumentar por66.7%	;17	;Aumentar por1600.0%	;Aumentar por88.9%	;1	; --%	; --%	;9	;Aumentar por28.6%	;Sin cambios	;
881	;07/07 16:00 - 17:00	;47	;Disminuir por65.4%	;Aumentar por46.9%	;71	;Disminuir por56.4%	;Aumentar por18.3%	;2	;Aumentar por100.0%	; --%	;4	;Disminuir por50.0%	;Disminuir por63.6%	;1	; --%	;Sin cambios	;17	;Aumentar por240.0%	;Aumentar por70.0%	;
882	;07/07 17:00 - 18:00	;66	;Disminuir por47.2%	;Aumentar por37.5%	;80	;Disminuir por56.5%	;Aumentar por63.3%	;1	;Sin cambios	;Disminuir por66.7%	;9	;Sin cambios	;Disminuir por18.2%	;1	;Disminuir por50.0%	;Disminuir por50.0%	;11	;Disminuir por31.3%	;Disminuir por21.4%	;
883	;07/07 18:00 - 19:00	;173	;Aumentar por3.0%	;Aumentar por94.4%	;119	;Disminuir por42.8%	;Aumentar por63.0%	;3	; --%	; --%	;8	;Aumentar por300.0%	;Disminuir por20.0%	;1	;Disminuir por50.0%	;Disminuir por50.0%	;6	;Disminuir por14.3%	;Sin cambios	;
884	;07/07 19:00 - 20:00	;247	;Aumentar por194.0%	;Aumentar por130.8%	;221	;Aumentar por13.9%	;Aumentar por90.5%	;1	; --%	;Sin cambios	;5	;Aumentar por150.0%	;Disminuir por44.4%	;6	;Aumentar por200.0%	;Aumentar por50.0%	;8	;Aumentar por60.0%	;Disminuir por38.5%	;
885	;07/07 20:00 - 21:00	;203	;Aumentar por170.7%	;Aumentar por6.8%	;272	;Aumentar por50.3%	;Aumentar por36.7%	;1	; --%	; --%	;6	;Disminuir por33.3%	;Aumentar por20.0%	;2	;Aumentar por100.0%	; --%	;5	;Disminuir por54.5%	;Disminuir por16.7%	;
886	;07/07 21:00 - 22:00	;217	;Aumentar por557.6%	;Aumentar por75.0%	;362	;Aumentar por311.4%	;Aumentar por124.8%	;0	; --%	; --%	;2	;Disminuir por80.0%	;Sin cambios	;2	;Aumentar por100.0%	; --%	;4	;Disminuir por60.0%	;Sin cambios	;
887	;07/07 22:00 - 23:00	;227	;Aumentar por1521.4%	;Aumentar por94.0%	;365	;Aumentar por630.0%	;Aumentar por128.1%	;0	; --%	; --%	;2	; --%	;Disminuir por33.3%	;1	;Disminuir por50.0%	;Disminuir por50.0%	;6	;Disminuir por25.0%	;Disminuir por33.3%	;
888	;07/07 23:00 - 24:00	;302	;Aumentar por2416.7%	;Aumentar por155.9%	;462	;Aumentar por1611.1%	;Aumentar por59.9%	;0	; --%	;Disminuir por100.0%	;1	;Disminuir por75.0%	;Disminuir por85.7%	;2	;Aumentar por100.0%	;Aumentar por100.0%	;18	;Aumentar por125.0%	;Aumentar por5.9%	;
889	;07/08 00:00 - 01:00	;57	;Aumentar por1325.0%	;Aumentar por3.6%	;162	;Aumentar por8000.0%	;Aumentar por74.2%	;1	; --%	; --%	;4	;Aumentar por33.3%	;Aumentar por33.3%	;2	;Disminuir por33.3%	; --%	;25	;Aumentar por400.0%	;Aumentar por47.1%	;
890	;07/08 01:00 - 02:00	;17	;Aumentar por750.0%	;Aumentar por54.5%	;15	;Aumentar por650.0%	;Disminuir por11.8%	;1	; --%	; --%	;5	;Aumentar por25.0%	;Aumentar por150.0%	;0	; --%	; --%	;6	; --%	;Aumentar por50.0%	;
891	;07/08 02:00 - 03:00	;5	;Aumentar por400.0%	;Aumentar por66.7%	;6	; --%	;Disminuir por25.0%	;0	; --%	; --%	;3	; --%	;Aumentar por200.0%	;0	; --%	; --%	;1	; --%	; --%	;
892	;07/08 03:00 - 04:00	;1	; --%	;Disminuir por75.0%	;1	; --%	;Disminuir por83.3%	;0	; --%	; --%	;1	; --%	;Disminuir por66.7%	;0	;Disminuir por100.0%	; --%	;2	; --%	; --%	;
893	;07/08 04:00 - 05:00	;0	;Disminuir por100.0%	; --%	;1	;Sin cambios	;Disminuir por50.0%	;0	; --%	; --%	;2	; --%	; --%	;0	; --%	; --%	;3	;Aumentar por200.0%	;Aumentar por50.0%	;
894	;07/08 05:00 - 06:00	;0	; --%	; --%	;1	; --%	;Disminuir por66.7%	;0	; --%	; --%	;1	; --%	;Sin cambios	;0	; --%	; --%	;1	; --%	; --%	;
895	;07/08 06:00 - 07:00	;11	;Aumentar por266.7%	;Aumentar por266.7%	;15	;Aumentar por114.3%	;Aumentar por400.0%	;0	;Disminuir por100.0%	; --%	;1	;Sin cambios	;Disminuir por50.0%	;0	;Disminuir por100.0%	; --%	;1	;Sin cambios	;Disminuir por75.0%	;
896	;07/08 07:00 - 08:00	;30	;Aumentar por200.0%	;Aumentar por150.0%	;35	;Aumentar por84.2%	;Aumentar por94.4%	;1	;Disminuir por50.0%	;Disminuir por66.7%	;5	;Sin cambios	;Disminuir por58.3%	;1	;Sin cambios	;Disminuir por66.7%	;7	; --%	;Aumentar por40.0%	;
897	;07/08 08:00 - 09:00	;15	;Disminuir por6.3%	;Disminuir por57.1%	;41	;Aumentar por7.9%	;Aumentar por5.1%	;1	;Disminuir por50.0%	;Disminuir por75.0%	;13	;Aumentar por8.3%	;Disminuir por53.6%	;1	;Disminuir por75.0%	;Disminuir por75.0%	;6	;Sin cambios	;Disminuir por53.8%	;
898	;07/08 09:00 - 10:00	;41	;Aumentar por24.2%	;Aumentar por64.0%	;67	;Aumentar por179.2%	;Aumentar por39.6%	;3	;Aumentar por200.0%	;Sin cambios	;20	;Aumentar por25.0%	;Disminuir por16.7%	;4	;Aumentar por300.0%	; --%	;14	;Aumentar por100.0%	;Aumentar por16.7%	;
899	;07/08 10:00 - 11:00	;118	;Aumentar por25.5%	;Disminuir por29.3%	;94	;Aumentar por36.2%	;Aumentar por8.0%	;5	;Disminuir por50.0%	;Aumentar por150.0%	;34	;Aumentar por3.0%	;Sin cambios	;6	;Aumentar por100.0%	;Aumentar por50.0%	;10	;Aumentar por66.7%	;Disminuir por16.7%	;
900	;07/08 11:00 - 12:00	;157	;Aumentar por6.8%	;Disminuir por9.2%	;121	;Aumentar por30.1%	;Disminuir por9.0%	;8	;Aumentar por700.0%	; --%	;33	;Aumentar por50.0%	;Aumentar por50.0%	;0	;Disminuir por100.0%	; --%	;7	;Disminuir por53.3%	;Disminuir por12.5%	;
901	;07/08 12:00 - 13:00	;121	;Aumentar por14.2%	;Disminuir por38.3%	;99	;Disminuir por8.3%	;Disminuir por50.5%	;0	;Disminuir por100.0%	;Disminuir por100.0%	;14	;Disminuir por6.7%	;Sin cambios	;2	; --%	;Sin cambios	;13	;Aumentar por333.3%	;Aumentar por8.3%	;
902	;07/08 13:00 - 14:00	;66	;Disminuir por5.7%	;Disminuir por32.0%	;71	;Disminuir por29.7%	;Disminuir por58.0%	;4	;Disminuir por20.0%	;Sin cambios	;19	;Disminuir por5.0%	;Aumentar por46.2%	;4	;Aumentar por33.3%	;Aumentar por100.0%	;11	;Aumentar por37.5%	;Disminuir por15.4%	;
903	;07/08 14:00 - 15:00	;90	;Aumentar por12.5%	;Aumentar por76.5%	;124	;Aumentar por85.1%	;Aumentar por27.8%	;2	; --%	;Aumentar por100.0%	;13	;Aumentar por44.4%	;Aumentar por44.4%	;2	; --%	;Aumentar por100.0%	;10	;Aumentar por150.0%	;Aumentar por100.0%	;
904	;07/08 15:00 - 16:00	;44	;Disminuir por52.7%	;Disminuir por47.6%	;74	;Disminuir por33.3%	;Disminuir por30.2%	;1	;Disminuir por50.0%	;Disminuir por75.0%	;16	;Aumentar por45.5%	;Disminuir por5.9%	;1	; --%	;Sin cambios	;9	;Aumentar por800.0%	;Aumentar por200.0%	;
