N.º	;Hora	;Personas	; 	; 	; 	; 	; 	;Vehículos a motor	; 	; 	; 	; 	; 	;Vehículos sin motor	;
	;	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	; 	; 	;Avanzar	; 	; 	;Retroceso	;
	;	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;Valor	;Tasa de cambio (ciclo tras ciclo)	;Tasa de cambio (año tras año)	;
23	;(Martes)2025/12/23	;1150	;Disminuir por16.4%	; --%	;1373	;Disminuir por26.8%	; --%	;240	;Aumentar por71.4%	; --%	;0	;Disminuir por100.0%	; --%	;79	;Disminuir por39.7%	; --%	;56	;Disminuir por24.3%	; --%	;
24	;(Miércoles)2025/12/24	;1158	;Aumentar por30.8%	; --%	;1459	;Aumentar por38.3%	; --%	;206	;Disminuir por25.6%	; --%	;1	; --%	; --%	;91	;Disminuir por48.9%	; --%	;45	;Disminuir por36.6%	; --%	;
25	;(Jueves)2025/12/25	;975	;Disminuir por5.8%	; --%	;1143	;Disminuir por1.0%	; --%	;162	;Disminuir por34.4%	; --%	;1	;Sin cambios	; --%	;9	;Disminuir por94.6%	; --%	;13	;Disminuir por83.8%	; --%	;
26	;(Viernes)2025/12/26	;1834	;Aumentar por103.1%	; --%	;2122	;Aumentar por87.1%	; --%	;178	;Disminuir por28.2%	; --%	;2	;Aumentar por100.0%	; --%	;31	;Disminuir por83.6%	; --%	;21	;Disminuir por79.4%	; --%	;
27	;(Sábado)2025/12/27	;1406	;Aumentar por25.6%	; --%	;1688	;Aumentar por13.2%	; --%	;175	;Disminuir por43.2%	; --%	;1	;Disminuir por90.9%	; --%	;14	;Disminuir por91.5%	; --%	;17	;Disminuir por76.4%	; --%	;
28	;(Domingo)2025/12/28	;1990	;Aumentar por57.2%	; --%	;2605	;Aumentar por65.9%	; --%	;92	;Disminuir por69.4%	; --%	;58	;Aumentar por866.7%	; --%	;34	;Disminuir por81.0%	; --%	;37	;Disminuir por58.0%	; --%	;
29	;(Lunes)2025/12/29	;1517	;Disminuir por23.9%	; --%	;1877	;Disminuir por33.8%	; --%	;182	;Aumentar por30.9%	; --%	;74	;Aumentar por3600.0%	; --%	;49	;Disminuir por73.1%	; --%	;53	;Disminuir por40.4%	; --%	;
30	;(Martes)2025/12/30	;2527	;Aumentar por69.8%	; --%	;2914	;Aumentar por33.2%	; --%	;195	;Aumentar por74.1%	; --%	;70	;Aumentar por1650.0%	; --%	;120	;Disminuir por17.2%	; --%	;105	;Aumentar por40.0%	; --%	;
31	;(Miércoles)2025/12/31	;2276	;Aumentar por149.8%	; --%	;2924	;Aumentar por179.0%	; --%	;142	;Disminuir por37.7%	; --%	;78	;Aumentar por7700.0%	; --%	;103	;Disminuir por47.4%	; --%	;72	;Aumentar por14.3%	; --%	;
32	;(Jueves)2026/01/01	;2696	;Aumentar por175.4%	; --%	;3894	;Aumentar por228.1%	; --%	;71	;Disminuir por72.9%	; --%	;43	;Aumentar por2050.0%	; --%	;62	;Disminuir por70.6%	; --%	;60	;Disminuir por41.7%	; --%	;
33	;(Viernes)2026/01/02	;2515	;Aumentar por167.3%	; --%	;3392	;Aumentar por201.8%	; --%	;197	;Disminuir por27.6%	; --%	;2	;Disminuir por71.4%	; --%	;109	;Disminuir por42.9%	; --%	;78	;Aumentar por21.9%	; --%	;
34	;(Sábado)2026/01/03	;2383	;Aumentar por163.6%	; --%	;3262	;Aumentar por173.2%	; --%	;163	;Disminuir por39.4%	; --%	;0	;Disminuir por100.0%	; --%	;78	;Disminuir por63.7%	; --%	;57	;Disminuir por30.5%	; --%	;
35	;(Domingo)2026/01/04	;1242	;Aumentar por12.5%	; --%	;1716	;Aumentar por6.4%	; --%	;110	;Disminuir por62.8%	; --%	;2	;Disminuir por33.3%	; --%	;17	;Disminuir por92.7%	; --%	;14	;Disminuir por85.9%	; --%	;
36	;(Lunes)2026/01/05	;1035	;Disminuir por41.0%	; --%	;1094	;Disminuir por60.7%	; --%	;205	;Aumentar por32.3%	; --%	;1	;Disminuir por94.7%	; --%	;39	;Disminuir por81.8%	; --%	;17	;Disminuir por79.8%	; --%	;
37	;(Martes)2026/01/06	;1116	;Disminuir por23.1%	; --%	;1296	;Disminuir por42.0%	; --%	;108	;Disminuir por2.7%	; --%	;0	;Disminuir por100.0%	; --%	;47	;Disminuir por75.5%	; --%	;23	;Disminuir por80.8%	; --%	;
38	;(Miércoles)2026/01/07	;700	;Disminuir por31.4%	; --%	;691	;Disminuir por43.8%	; --%	;211	;Disminuir por19.2%	; --%	;0	;Disminuir por100.0%	; --%	;79	;Disminuir por63.6%	; --%	;32	;Disminuir por64.8%	; --%	;
39	;(Jueves)2026/01/08	;661	;Disminuir por36.4%	; --%	;646	;Disminuir por51.0%	; --%	;206	;Disminuir por18.9%	; --%	;0	;Disminuir por100.0%	; --%	;91	;Disminuir por58.6%	; --%	;43	;Disminuir por44.9%	; --%	;
40	;(Viernes)2026/01/09	;732	;Disminuir por32.8%	; --%	;749	;Disminuir por42.9%	; --%	;276	;Disminuir por7.1%	; --%	;7	;Aumentar por16.7%	; --%	;96	;Disminuir por52.0%	; --%	;60	;Disminuir por24.1%	; --%	;
41	;(Sábado)2026/01/10	;1221	;Aumentar por15.6%	; --%	;1319	;Disminuir por6.4%	; --%	;145	;Disminuir por51.8%	; --%	;0	; --%	; --%	;109	;Disminuir por50.5%	; --%	;50	;Disminuir por46.2%	; --%	;
42	;(Domingo)2026/01/11	;1220	;Aumentar por2.9%	; --%	;1274	;Disminuir por26.7%	; --%	;129	;Disminuir por51.7%	; --%	;1	;Disminuir por66.7%	; --%	;70	;Disminuir por65.9%	; --%	;37	;Disminuir por59.3%	; --%	;
43	;(Lunes)2026/01/12	;630	;Disminuir por68.0%	; --%	;628	;Disminuir por79.2%	; --%	;242	;Aumentar por33.0%	; --%	;0	;Disminuir por100.0%	; --%	;104	;Disminuir por55.7%	; --%	;53	;Disminuir por55.5%	; --%	;
44	;(Martes)2026/01/13	;642	;Disminuir por60.1%	; --%	;622	;Disminuir por76.7%	; --%	;242	;Aumentar por130.5%	; --%	;1	; --%	; --%	;119	;Disminuir por45.2%	; --%	;42	;Disminuir por59.2%	; --%	;
45	;(Miércoles)2026/01/14	;769	;Disminuir por37.8%	; --%	;747	;Disminuir por47.1%	; --%	;235	;Disminuir por10.3%	; --%	;0	;Disminuir por100.0%	; --%	;104	;Disminuir por50.7%	; --%	;39	;Disminuir por59.8%	; --%	;
46	;(Jueves)2026/01/15	;674	;Disminuir por35.6%	; --%	;624	;Disminuir por58.3%	; --%	;241	;Disminuir por13.3%	; --%	;0	;Disminuir por100.0%	; --%	;112	;Disminuir por42.0%	; --%	;35	;Disminuir por62.8%	; --%	;
47	;(Viernes)2026/01/16	;651	;Disminuir por39.1%	; --%	;710	;Disminuir por47.9%	; --%	;241	;Disminuir por16.6%	; --%	;0	;Disminuir por100.0%	; --%	;101	;Disminuir por54.5%	; --%	;39	;Disminuir por50.6%	; --%	;
48	;(Sábado)2026/01/17	;797	;Disminuir por18.2%	; --%	;771	;Disminuir por40.9%	; --%	;236	;Disminuir por6.0%	; --%	;0	;Disminuir por100.0%	; --%	;15	;Disminuir por92.4%	; --%	;11	;Disminuir por89.6%	; --%	;
49	;(Domingo)2026/01/18	;1018	;Disminuir por38.2%	; --%	;1136	;Disminuir por47.1%	; --%	;106	;Disminuir por59.8%	; --%	;0	; --%	; --%	;65	;Disminuir por76.3%	; --%	;26	;Disminuir por75.0%	; --%	;
50	;(Lunes)2026/01/19	;546	;Disminuir por81.7%	; --%	;531	;Disminuir por87.0%	; --%	;211	;Aumentar por36.1%	; --%	;0	; --%	; --%	;45	;Disminuir por80.9%	; --%	;17	;Disminuir por80.9%	; --%	;
51	;(Martes)2026/01/20	;684	;Disminuir por77.0%	; --%	;676	;Disminuir por84.6%	; --%	;240	;Aumentar por128.6%	; --%	;0	; --%	; --%	;22	;Disminuir por90.4%	; --%	;9	;Disminuir por92.7%	; --%	;
52	;(Miércoles)2026/01/21	;610	;Disminuir por62.4%	; --%	;677	;Disminuir por68.2%	; --%	;206	;Disminuir por16.3%	; --%	;1	;Disminuir por66.7%	; --%	;80	;Disminuir por65.5%	; --%	;31	;Disminuir por64.0%	; --%	;
53	;(Jueves)2026/01/22	;840	;Disminuir por36.6%	; --%	;791	;Disminuir por60.9%	; --%	;216	;Disminuir por12.2%	; --%	;0	;Disminuir por100.0%	; --%	;86	;Disminuir por65.2%	; --%	;26	;Disminuir por70.8%	; --%	;
54	;(Viernes)2026/01/23	;782	;Disminuir por49.4%	; --%	;804	;Disminuir por63.8%	; --%	;225	;Disminuir por14.8%	; --%	;4	; --%	; --%	;91	;Disminuir por62.9%	; --%	;37	;Disminuir por68.4%	; --%	;
55	;(Sábado)2026/01/24	;1331	;Disminuir por11.3%	; --%	;1344	;Disminuir por27.6%	; --%	;131	;Disminuir por49.8%	; --%	;1	;Disminuir por83.3%	; --%	;70	;Disminuir por74.0%	; --%	;52	;Disminuir por53.6%	; --%	;
56	;(Domingo)2026/01/25	;1241	;Disminuir por30.4%	; --%	;1424	;Disminuir por40.2%	; --%	;85	;Disminuir por72.7%	; --%	;1	;Disminuir por50.0%	; --%	;91	;Disminuir por66.9%	; --%	;61	;Disminuir por52.0%	; --%	;
57	;(Lunes)2026/01/26	;661	;Disminuir por67.5%	; --%	;680	;Disminuir por79.9%	; --%	;238	;Aumentar por47.8%	; --%	;0	;Disminuir por100.0%	; --%	;86	;Disminuir por68.7%	; --%	;35	;Disminuir por67.3%	; --%	;
58	;(Martes)2026/01/27	;572	;Disminuir por64.2%	; --%	;606	;Disminuir por78.2%	; --%	;243	;Aumentar por57.8%	; --%	;2	;Disminuir por33.3%	; --%	;85	;Disminuir por60.3%	; --%	;42	;Disminuir por63.8%	; --%	;
59	;(Miércoles)2026/01/28	;561	;Disminuir por62.3%	; --%	;622	;Disminuir por67.0%	; --%	;232	;Disminuir por10.1%	; --%	;0	;Disminuir por100.0%	; --%	;47	;Disminuir por79.8%	; --%	;17	;Disminuir por81.1%	; --%	;
60	;(Jueves)2026/01/29	;634	;Disminuir por51.6%	; --%	;675	;Disminuir por67.4%	; --%	;216	;Aumentar por11.9%	; --%	;0	;Disminuir por100.0%	; --%	;68	;Disminuir por70.8%	; --%	;30	;Disminuir por65.1%	; --%	;
61	;(Viernes)2026/01/30	;1037	;Disminuir por28.1%	; --%	;940	;Disminuir por51.1%	; --%	;250	;Disminuir por16.7%	; --%	;0	;Disminuir por100.0%	; --%	;93	;Disminuir por62.8%	; --%	;35	;Disminuir por58.8%	; --%	;
62	;(Sábado)2026/01/31	;1462	;Aumentar por3.2%	; --%	;1517	;Disminuir por28.3%	; --%	;154	;Disminuir por42.3%	; --%	;1	;Disminuir por66.7%	; --%	;56	;Disminuir por79.5%	; --%	;25	;Disminuir por73.7%	; --%	;
63	;(Domingo)2026/02/01	;1412	;Disminuir por15.1%	; --%	;1520	;Disminuir por32.4%	; --%	;107	;Disminuir por62.8%	; --%	;0	; --%	; --%	;68	;Disminuir por76.9%	; --%	;26	;Disminuir por76.8%	; --%	;
64	;(Lunes)2026/02/02	;640	;Disminuir por74.7%	; --%	;687	;Disminuir por81.9%	; --%	;236	;Disminuir por0.8%	; --%	;0	;Disminuir por100.0%	; --%	;81	;Disminuir por64.6%	; --%	;32	;Disminuir por58.4%	; --%	;
65	;(Martes)2026/02/03	;723	;Disminuir por66.7%	; --%	;662	;Disminuir por82.3%	; --%	;228	;Aumentar por192.3%	; --%	;0	; --%	; --%	;104	;Disminuir por53.6%	; --%	;37	;Disminuir por72.0%	; --%	;
66	;(Miércoles)2026/02/04	;757	;Disminuir por61.5%	; --%	;772	;Disminuir por73.7%	; --%	;235	;Disminuir por7.5%	; --%	;0	;Disminuir por100.0%	; --%	;99	;Disminuir por61.2%	; --%	;39	;Disminuir por65.2%	; --%	;
67	;(Jueves)2026/02/05	;377	;Disminuir por83.0%	; --%	;368	;Disminuir por88.6%	; --%	;122	;Disminuir por46.0%	; --%	;0	;Disminuir por100.0%	; --%	;41	;Disminuir por84.2%	; --%	;26	;Disminuir por79.5%	; --%	;
68	;(Viernes)2026/02/06	;929	;Disminuir por54.2%	; --%	;914	;Disminuir por70.2%	; --%	;231	;Disminuir por2.9%	; --%	;6	;Aumentar por500.0%	; --%	;129	;Disminuir por46.9%	; --%	;55	;Disminuir por56.7%	; --%	;
69	;(Sábado)2026/02/07	;1786	;Disminuir por10.8%	; --%	;1757	;Disminuir por41.7%	; --%	;139	;Disminuir por48.3%	; --%	;0	;Disminuir por100.0%	; --%	;94	;Disminuir por67.0%	; --%	;49	;Disminuir por54.6%	; --%	;
70	;(Domingo)2026/02/08	;1960	;Disminuir por8.2%	; --%	;2031	;Disminuir por30.9%	; --%	;104	;Disminuir por58.2%	; --%	;1	;Disminuir por66.7%	; --%	;77	;Disminuir por71.7%	; --%	;42	;Disminuir por60.4%	; --%	;
71	;(Lunes)2026/02/09	;770	;Disminuir por69.7%	; --%	;742	;Disminuir por80.6%	; --%	;218	;Aumentar por29.0%	; --%	;0	; --%	; --%	;92	;Disminuir por63.8%	; --%	;36	;Disminuir por65.7%	; --%	;
72	;(Martes)2026/02/10	;855	;Disminuir por58.1%	; --%	;968	;Disminuir por72.9%	; --%	;205	;Aumentar por84.7%	; --%	;0	;Disminuir por100.0%	; --%	;112	;Disminuir por50.0%	; --%	;30	;Disminuir por72.2%	; --%	;
73	;(Miércoles)2026/02/11	;885	;Disminuir por44.6%	; --%	;885	;Disminuir por62.5%	; --%	;225	;Disminuir por8.5%	; --%	;0	;Disminuir por100.0%	; --%	;129	;Disminuir por47.8%	; --%	;63	;Disminuir por31.5%	; --%	;
74	;(Jueves)2026/02/12	;901	;Disminuir por46.0%	; --%	;978	;Disminuir por60.2%	; --%	;239	;Aumentar por2.1%	; --%	;0	;Disminuir por100.0%	; --%	;108	;Disminuir por64.6%	; --%	;55	;Disminuir por55.6%	; --%	;
75	;(Viernes)2026/02/13	;1159	;Disminuir por45.9%	; --%	;973	;Disminuir por67.5%	; --%	;282	;Disminuir por2.1%	; --%	;1	;Disminuir por75.0%	; --%	;71	;Disminuir por74.0%	; --%	;26	;Disminuir por74.0%	; --%	;
76	;(Sábado)2026/02/14	;1140	;Disminuir por41.4%	; --%	;1038	;Disminuir por67.6%	; --%	;131	;Disminuir por48.6%	; --%	;1	; --%	; --%	;16	;Disminuir por93.6%	; --%	;9	;Disminuir por90.2%	; --%	;
77	;(Domingo)2026/02/15	;2206	;Disminuir por5.2%	; --%	;2561	;Disminuir por26.7%	; --%	;103	;Disminuir por60.8%	; --%	;0	; --%	; --%	;95	;Disminuir por69.2%	; --%	;44	;Disminuir por63.3%	; --%	;
78	;(Lunes)2026/02/16	;1187	;Disminuir por58.6%	; --%	;1205	;Disminuir por73.6%	; --%	;240	;Aumentar por34.8%	; --%	;0	; --%	; --%	;131	;Disminuir por46.3%	; --%	;55	;Disminuir por56.3%	; --%	;
79	;(Martes)2026/02/17	;1336	;Disminuir por46.1%	; --%	;1291	;Disminuir por68.5%	; --%	;246	;Aumentar por79.6%	; --%	;3	; --%	; --%	;136	;Disminuir por44.3%	; --%	;74	;Disminuir por26.0%	; --%	;
80	;(Miércoles)2026/02/18	;1568	;Disminuir por19.4%	; --%	;1442	;Disminuir por50.8%	; --%	;248	;Disminuir por2.4%	; --%	;0	; --%	; --%	;97	;Disminuir por64.2%	; --%	;47	;Disminuir por58.0%	; --%	;
81	;(Jueves)2026/02/19	;1280	;Disminuir por54.7%	; --%	;1423	;Disminuir por63.8%	; --%	;258	;Aumentar por4.0%	; --%	;1	; --%	; --%	;110	;Disminuir por61.8%	; --%	;48	;Disminuir por68.0%	; --%	;
82	;(Viernes)2026/02/20	;1673	;Disminuir por35.9%	; --%	;1721	;Disminuir por58.7%	; --%	;268	;Aumentar por2.7%	; --%	;0	;Disminuir por100.0%	; --%	;149	;Aumentar por1.4%	; --%	;48	;Disminuir por54.7%	; --%	;
83	;(Sábado)2026/02/21	;2572	;Aumentar por13.6%	; --%	;2791	;Disminuir por8.6%	; --%	;220	;Disminuir por14.4%	; --%	;4	;Aumentar por100.0%	; --%	;115	;Disminuir por57.7%	; --%	;53	;Disminuir por50.0%	; --%	;
84	;(Domingo)2026/02/22	;2241	;Disminuir por8.6%	; --%	;2454	;Disminuir por36.5%	; --%	;136	;Disminuir por52.8%	; --%	;0	;Disminuir por100.0%	; --%	;104	;Disminuir por58.9%	; --%	;49	;Disminuir por61.7%	; --%	;
85	;(Lunes)2026/02/23	;1165	;Disminuir por52.3%	; --%	;1182	;Disminuir por70.5%	; --%	;274	;Aumentar por49.7%	; --%	;0	; --%	; --%	;131	;Disminuir por24.3%	; --%	;49	;Disminuir por44.3%	; --%	;
86	;(Martes)2026/02/24	;1191	;Disminuir por52.8%	; --%	;1195	;Disminuir por71.1%	; --%	;242	;Aumentar por75.4%	; --%	;0	;Disminuir por100.0%	; --%	;140	;Disminuir por42.9%	; --%	;64	;Disminuir por49.2%	; --%	;
87	;(Miércoles)2026/02/25	;1024	;Disminuir por51.7%	; --%	;1131	;Disminuir por64.7%	; --%	;268	;Aumentar por16.5%	; --%	;0	;Disminuir por100.0%	; --%	;108	;Disminuir por57.8%	; --%	;45	;Disminuir por66.7%	; --%	;
88	;(Jueves)2026/02/26	;1352	;Disminuir por37.6%	; --%	;1386	;Disminuir por61.6%	; --%	;275	;Aumentar por26.7%	; --%	;1	;Sin cambios	; --%	;124	;Disminuir por53.2%	; --%	;48	;Disminuir por53.4%	; --%	;
89	;(Viernes)2026/02/27	;1435	;Disminuir por43.3%	; --%	;1535	;Disminuir por58.9%	; --%	;275	;Aumentar por5.4%	; --%	;1	;Sin cambios	; --%	;133	;Disminuir por51.6%	; --%	;49	;Disminuir por54.2%	; --%	;
90	;(Sábado)2026/02/28	;2385	;Disminuir por7.9%	; --%	;2481	;Disminuir por38.0%	; --%	;180	;Disminuir por24.4%	; --%	;0	;Disminuir por100.0%	; --%	;110	;Disminuir por54.9%	; --%	;55	;Disminuir por40.9%	; --%	;
91	;(Domingo)2026/03/01	;2101	;Disminuir por17.0%	; --%	;2334	;Disminuir por39.5%	; --%	;137	;Disminuir por59.3%	; --%	;0	;Disminuir por100.0%	; --%	;100	;Disminuir por60.0%	; --%	;55	;Disminuir por50.9%	; --%	;
92	;(Lunes)2026/03/02	;992	;Disminuir por68.7%	; --%	;955	;Disminuir por79.5%	; --%	;262	;Aumentar por67.9%	; --%	;0	;Disminuir por100.0%	; --%	;68	;Disminuir por73.6%	; --%	;18	;Disminuir por83.3%	; --%	;
